symbol,vol_regime,shock_side,shock_level,shock_quantile,threshold_pct,horizon_bars,horizon_hours,count,vol20_mean_pct,current_return_mean_pct,future_return_mean_pct,future_return_median_pct,future_return_std_pct,future_return_t_stat,mr_return_mean_pct,mr_return_median_pct,mr_return_std_pct,mr_return_t_stat,mr_win_rate_pct
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,1,4,66,1.9154925663,4.8814839522,0.2597940458,0.2175643490,3.2016885839,0.6592073995,-0.2597940458,-0.2175643490,3.2016885839,-0.6592073995,43.9393939394
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,2,8,66,1.9154925663,4.8814839522,0.4228447700,0.2725555898,3.8190082685,0.8995024124,-0.4228447700,-0.2725555898,3.8190082685,-0.8995024124,45.4545454545
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,3,12,66,1.9154925663,4.8814839522,0.5061123970,0.0260786422,5.0968477777,0.8067097017,-0.5061123970,-0.0260786422,5.0968477777,-0.8067097017,46.9696969697
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,6,24,66,1.9154925663,4.8814839522,0.1898702887,0.5219980192,6.2670316072,0.2461314406,-0.1898702887,-0.5219980192,6.2670316072,-0.2461314406,46.9696969697
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,12,48,66,1.9154925663,4.8814839522,1.6936807100,1.8761665243,7.2082111997,1.9088684768,-1.6936807100,-1.8761665243,7.2082111997,-1.9088684768,33.3333333333
SOLUSDT,Q3_mid,upper,5pct,0.0500000000,3.8325049439,18,72,66,1.9154925663,4.8814839522,3.8010897325,2.9307217964,11.0976150440,2.7825977783,-3.8010897325,-2.9307217964,11.0976150440,-2.7825977783,31.8181818182
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,1,4,143,2.5213408720,5.4719503035,0.4105515246,0.0856531102,3.0312165681,1.6196408505,-0.4105515246,-0.0856531102,3.0312165681,-1.6196408505,48.2517482517
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,2,8,143,2.5213408720,5.4719503035,1.1458656221,0.3594355603,4.3917486133,3.1200692691,-1.1458656221,-0.3594355603,4.3917486133,-3.1200692691,44.0559440559
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,3,12,143,2.5213408720,5.4719503035,1.0796043420,0.4459845130,5.2506022774,2.4588017792,-1.0796043420,-0.4459845130,5.2506022774,-2.4588017792,42.6573426573
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,6,24,143,2.5213408720,5.4719503035,1.6322625176,0.7819812702,6.9532878378,2.8071642138,-1.6322625176,-0.7819812702,6.9532878378,-2.8071642138,47.5524475524
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,12,48,143,2.5213408720,5.4719503035,2.3652460619,1.0586980358,9.0705944992,3.1182332241,-2.3652460619,-1.0586980358,9.0705944992,-3.1182332241,43.3566433566
SOLUSDT,Q4_higher,upper,5pct,0.0500000000,3.8325049439,18,72,143,2.5213408720,5.4719503035,2.0809486040,1.0655989128,11.5159685807,2.1608713001,-2.0809486040,-1.0655989128,11.5159685807,-2.1608713001,44.0559440559
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,1,4,401,4.7086635190,6.8475228481,-0.1450393927,-0.5101160567,4.7107321071,-0.6165520580,0.1450393927,0.5101160567,4.7107321071,0.6165520580,53.8653366584
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,2,8,401,4.7086635190,6.8475228481,-0.0622754065,-0.1713529510,6.5461312685,-0.1905039773,0.0622754065,0.1713529510,6.5461312685,0.1905039773,50.6234413965
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,3,12,401,4.7086635190,6.8475228481,0.1621085959,-0.0274612112,7.4367483607,0.4365109515,-0.1621085959,0.0274612112,7.4367483607,-0.4365109515,50.1246882793
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,6,24,401,4.7086635190,6.8475228481,0.0888337196,-0.2314973458,10.1205769391,0.1757700040,-0.0888337196,0.2314973458,10.1205769391,-0.1757700040,50.6234413965
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,12,48,401,4.7086635190,6.8475228481,1.0330060304,0.4873735832,12.4616022643,1.6599735090,-1.0330060304,-0.4873735832,12.4616022643,-1.6599735090,48.6284289277
SOLUSDT,Q5_high,upper,5pct,0.0500000000,3.8325049439,18,72,401,4.7086635190,6.8475228481,1.6132495093,1.0233460079,14.4200254282,2.2403078559,-1.6132495093,-1.0233460079,14.4200254282,-2.2403078559,45.8852867830
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,1,4,3,1.1987760876,-4.0465220714,-0.5522502946,-0.0720688288,1.2681424324,-0.7542729778,-0.5522502946,-0.0720688288,1.2681424324,-0.7542729778,33.3333333333
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,2,8,3,1.1987760876,-4.0465220714,-0.7271078550,-0.7094311402,0.9616490344,-1.3096126575,-0.7271078550,-0.7094311402,0.9616490344,-1.3096126575,33.3333333333
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,3,12,3,1.1987760876,-4.0465220714,-1.1839241699,-1.2064915106,1.1276325558,-1.8185150864,-1.1839241699,-1.2064915106,1.1276325558,-1.8185150864,0.0000000000
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,6,24,3,1.1987760876,-4.0465220714,-1.0402806469,-1.4376338847,0.9092384378,-1.9816792381,-1.0402806469,-1.4376338847,0.9092384378,-1.9816792381,0.0000000000
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,12,48,3,1.1987760876,-4.0465220714,-5.3075544638,-5.4309895087,5.2920736210,-1.7371175561,-5.3075544638,-5.4309895087,5.2920736210,-1.7371175561,33.3333333333
SOLUSDT,Q1_low,lower,5pct,0.0500000000,-3.7212992607,18,72,3,1.1987760876,-4.0465220714,-5.9731356883,-6.6096645808,2.9136322691,-3.5508168282,-5.9731356883,-6.6096645808,2.9136322691,-3.5508168282,0.0000000000
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,1,4,31,1.4638058057,-4.2491692862,0.1937074460,0.3782022731,1.5391691707,0.7007140185,0.1937074460,0.3782022731,1.5391691707,0.7007140185,61.2903225806
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,2,8,31,1.4638058057,-4.2491692862,0.1111709299,0.1104362343,1.9547844853,0.3166454135,0.1111709299,0.1104362343,1.9547844853,0.3166454135,64.5161290323
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,3,12,31,1.4638058057,-4.2491692862,-0.1292583168,0.1838235812,2.5091884678,-0.2868177736,-0.1292583168,0.1838235812,2.5091884678,-0.2868177736,51.6129032258
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,6,24,31,1.4638058057,-4.2491692862,1.0372717541,1.9206598994,4.7768795472,1.2090078157,1.0372717541,1.9206598994,4.7768795472,1.2090078157,58.0645161290
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,12,48,31,1.4638058057,-4.2491692862,0.1020154454,0.8428199912,6.3654428194,0.0892314922,0.1020154454,0.8428199912,6.3654428194,0.0892314922,51.6129032258
SOLUSDT,Q2_lower,lower,5pct,0.0500000000,-3.7212992607,18,72,31,1.4638058057,-4.2491692862,-1.1372093349,-1.4575156803,7.9743889057,-0.7940061217,-1.1372093349,-1.4575156803,7.9743889057,-0.7940061217,41.9354838710
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,1,4,96,1.8866704096,-4.8332310047,-0.2305994788,-0.0154412901,2.2388884398,-1.0091633828,-0.2305994788,-0.0154412901,2.2388884398,-1.0091633828,47.9166666667
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,2,8,96,1.8866704096,-4.8332310047,-0.3607711345,-0.2198538862,2.9542924608,-1.1965033322,-0.3607711345,-0.2198538862,2.9542924608,-1.1965033322,47.9166666667
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,3,12,96,1.8866704096,-4.8332310047,-0.3114264466,-0.0896811949,3.8910458511,-0.7841962452,-0.3114264466,-0.0896811949,3.8910458511,-0.7841962452,46.8750000000
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,6,24,96,1.8866704096,-4.8332310047,-0.0904508259,-0.2634148195,5.2433170748,-0.1690215313,-0.0904508259,-0.2634148195,5.2433170748,-0.1690215313,47.9166666667
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,12,48,96,1.8866704096,-4.8332310047,-0.6104173124,0.8524996065,7.7280361657,-0.7739150871,-0.6104173124,0.8524996065,7.7280361657,-0.7739150871,53.1250000000
SOLUSDT,Q3_mid,lower,5pct,0.0500000000,-3.7212992607,18,72,96,1.8866704096,-4.8332310047,0.3012502255,1.2338274381,9.3531587392,0.3155765268,0.3012502255,1.2338274381,9.3531587392,0.3155765268,59.3750000000
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,1,4,168,2.4916056871,-5.3956710946,0.5562585182,0.6302497228,2.9221342204,2.4673522472,0.5562585182,0.6302497228,2.9221342204,2.4673522472,60.7142857143
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,2,8,168,2.4916056871,-5.3956710946,0.6566892946,0.7449898186,3.8162765205,2.2303588405,0.6566892946,0.7449898186,3.8162765205,2.2303588405,57.7380952381
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,3,12,168,2.4916056871,-5.3956710946,0.3030293225,0.6448002885,4.9301263500,0.7966751049,0.3030293225,0.6448002885,4.9301263500,0.7966751049,55.3571428571
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,6,24,168,2.4916056871,-5.3956710946,0.7318004279,0.3715728204,6.1218734726,1.5493978559,0.7318004279,0.3715728204,6.1218734726,1.5493978559,52.3809523810
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,12,48,168,2.4916056871,-5.3956710946,0.1839210228,0.3476874372,10.5733239371,0.2254625820,0.1839210228,0.3476874372,10.5733239371,0.2254625820,51.1904761905
SOLUSDT,Q4_higher,lower,5pct,0.0500000000,-3.7212992607,18,72,168,2.4916056871,-5.3956710946,1.0373464171,1.9467076898,14.6141773697,0.9200344259,1.0373464171,1.9467076898,14.6141773697,0.9200344259,57.1428571429
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,1,4,336,4.7401975959,-6.5704377115,0.8044655730,0.9448982936,5.5794457707,2.6429323153,0.8044655730,0.9448982936,5.5794457707,2.6429323153,58.0357142857
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,2,8,336,4.7401975959,-6.5704377115,1.0971249752,0.9795481081,7.0205144371,2.8645526142,1.0971249752,0.9795481081,7.0205144371,2.8645526142,56.2500000000
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,3,12,336,4.7401975959,-6.5704377115,1.3113637977,1.2763080354,8.9715145316,2.6793352874,1.3113637977,1.2763080354,8.9715145316,2.6793352874,56.8452380952
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,6,24,336,4.7401975959,-6.5704377115,2.5245174999,2.4101536163,11.8298814920,3.9117188263,2.5245174999,2.4101536163,11.8298814920,3.9117188263,62.2023809524
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,12,48,336,4.7401975959,-6.5704377115,3.5727919148,2.8740728459,14.6421932204,4.4727150218,3.5727919148,2.8740728459,14.6421932204,4.4727150218,62.7976190476
SOLUSDT,Q5_high,lower,5pct,0.0500000000,-3.7212992607,18,72,336,4.7401975959,-6.5704377115,4.3539231462,4.0895446793,16.2435020921,4.9132711097,4.3539231462,4.0895446793,16.2435020921,4.9132711097,66.6666666667
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,1,4,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,2,8,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,3,12,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,6,24,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,12,48,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,2_5pct,0.0250000000,5.4293198767,18,72,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,1,4,3,1.4951658211,5.7292082333,-0.4621006528,-1.0747976282,1.4666701689,-0.5457135666,0.4621006528,1.0747976282,1.4666701689,0.5457135666,66.6666666667
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,2,8,3,1.4951658211,5.7292082333,1.7818244980,1.8579261785,1.9306985186,1.5984942915,-1.7818244980,-1.8579261785,1.9306985186,-1.5984942915,33.3333333333
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,3,12,3,1.4951658211,5.7292082333,1.7106799983,1.5352709090,2.5215305127,1.1750738917,-1.7106799983,-1.5352709090,2.5215305127,-1.1750738917,33.3333333333
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,6,24,3,1.4951658211,5.7292082333,1.6418454525,1.9693428890,3.9084478956,0.7275931055,-1.6418454525,-1.9693428890,3.9084478956,-0.7275931055,33.3333333333
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,12,48,3,1.4951658211,5.7292082333,-3.3754604011,-4.6542340801,9.9728294685,-0.5862397359,3.3754604011,4.6542340801,9.9728294685,0.5862397359,66.6666666667
SOLUSDT,Q2_lower,upper,2_5pct,0.0250000000,5.4293198767,18,72,3,1.4951658211,5.7292082333,-3.3236808407,-9.5357063229,11.6863059167,-0.4926093947,3.3236808407,9.5357063229,11.6863059167,0.4926093947,66.6666666667
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,1,4,14,1.9450174340,6.1156999565,0.7284600743,0.4501588693,5.6302408773,0.4841085981,-0.7284600743,-0.4501588693,5.6302408773,-0.4841085981,28.5714285714
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,2,8,14,1.9450174340,6.1156999565,1.3057973031,0.6762506298,5.7766772515,0.8457883160,-1.3057973031,-0.6762506298,5.7766772515,-0.8457883160,42.8571428571
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,3,12,14,1.9450174340,6.1156999565,1.4859943261,1.5423093474,7.3496116567,0.7565136645,-1.4859943261,-1.5423093474,7.3496116567,-0.7565136645,35.7142857143
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,6,24,14,1.9450174340,6.1156999565,1.7874981799,1.3923222637,7.1749566785,0.9321597423,-1.7874981799,-1.3923222637,7.1749566785,-0.9321597423,35.7142857143
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,12,48,14,1.9450174340,6.1156999565,3.1805753801,3.7212239883,6.9044603812,1.7236138247,-3.1805753801,-3.7212239883,6.9044603812,-1.7236138247,35.7142857143
SOLUSDT,Q3_mid,upper,2_5pct,0.0250000000,5.4293198767,18,72,14,1.9450174340,6.1156999565,5.7894472084,3.2796260748,10.7881029387,2.0079645176,-5.7894472084,-3.2796260748,10.7881029387,-2.0079645176,28.5714285714
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,1,4,59,2.5541415292,6.8812613160,0.5163041623,-0.0650477039,3.5232480974,1.1256112006,-0.5163041623,0.0650477039,3.5232480974,-1.1256112006,52.5423728814
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,2,8,59,2.5541415292,6.8812613160,1.8174015399,0.4433637974,5.3416997530,2.6133490754,-1.8174015399,-0.4433637974,5.3416997530,-2.6133490754,44.0677966102
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,3,12,59,2.5541415292,6.8812613160,1.5636958535,0.0820873690,5.9323011130,2.0246739886,-1.5636958535,-0.0820873690,5.9323011130,-2.0246739886,49.1525423729
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,6,24,59,2.5541415292,6.8812613160,2.3317082347,2.0641643582,7.7982551681,2.2966920685,-2.3317082347,-2.0641643582,7.7982551681,-2.2966920685,42.3728813559
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,12,48,59,2.5541415292,6.8812613160,3.1072565351,2.5705362436,9.8446147492,2.4244006424,-3.1072565351,-2.5705362436,9.8446147492,-2.4244006424,35.5932203390
SOLUSDT,Q4_higher,upper,2_5pct,0.0250000000,5.4293198767,18,72,59,2.5541415292,6.8812613160,3.1719089586,1.4322691132,12.0020475766,2.0299782062,-3.1719089586,-1.4322691132,12.0020475766,-2.0299782062,42.3728813559
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,1,4,240,4.8803206820,8.3438835739,-0.2335742552,-0.6933457252,4.7254337230,-0.7657533707,0.2335742552,0.6933457252,4.7254337230,0.7657533707,55.4166666667
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,2,8,240,4.8803206820,8.3438835739,0.3026359830,-0.0283045578,6.2129506207,0.7546199504,-0.3026359830,0.0283045578,6.2129506207,-0.7546199504,50.0000000000
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,3,12,240,4.8803206820,8.3438835739,0.7540921982,0.4929808098,6.9814569506,1.6733392733,-0.7540921982,-0.4929808098,6.9814569506,-1.6733392733,48.3333333333
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,6,24,240,4.8803206820,8.3438835739,0.9854511630,0.8661457268,9.5396595476,1.6003237531,-0.9854511630,-0.8661457268,9.5396595476,-1.6003237531,47.0833333333
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,12,48,240,4.8803206820,8.3438835739,2.2019416620,1.2927881485,12.5279473501,2.7228988589,-2.2019416620,-1.2927881485,12.5279473501,-2.7228988589,44.5833333333
SOLUSDT,Q5_high,upper,2_5pct,0.0250000000,5.4293198767,18,72,240,4.8803206820,8.3438835739,2.2254248349,1.0656952928,14.9727756843,2.3025879785,-2.2254248349,-1.0656952928,14.9727756843,-2.3025879785,45.8333333333
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,1,4,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,2,8,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,3,12,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,6,24,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,12,48,0,,,,,,,,,,,
SOLUSDT,Q1_low,lower,2_5pct,0.0250000000,-5.1237741663,18,72,0,,,,,,,,,,,
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,1,4,2,1.4836936821,-5.7765745703,0.9603973959,0.9603973959,0.0799886560,16.9799955393,0.9603973959,0.9603973959,0.0799886560,16.9799955393,100.0000000000
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,2,8,2,1.4836936821,-5.7765745703,0.4215304584,0.4215304584,3.3794958771,0.1763973423,0.4215304584,0.4215304584,3.3794958771,0.1763973423,50.0000000000
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,3,12,2,1.4836936821,-5.7765745703,2.2808940837,2.2808940837,2.6966331796,1.1961846987,2.2808940837,2.2808940837,2.6966331796,1.1961846987,100.0000000000
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,6,24,2,1.4836936821,-5.7765745703,1.6370353757,1.6370353757,5.1181376533,0.4523359447,1.6370353757,1.6370353757,5.1181376533,0.4523359447,50.0000000000
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,12,48,2,1.4836936821,-5.7765745703,0.9381972077,0.9381972077,7.9052760198,0.1678386956,0.9381972077,0.9381972077,7.9052760198,0.1678386956,50.0000000000
SOLUSDT,Q2_lower,lower,2_5pct,0.0250000000,-5.1237741663,18,72,2,1.4836936821,-5.7765745703,0.2932393615,0.2932393615,8.9859101188,0.0461503706,0.2932393615,0.2932393615,8.9859101188,0.0461503706,50.0000000000
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,1,4,29,1.9052860001,-6.0440129000,0.0948462034,0.4501132881,2.4367208326,0.2096105674,0.0948462034,0.4501132881,2.4367208326,0.2096105674,62.0689655172
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,2,8,29,1.9052860001,-6.0440129000,0.3911396279,0.5266249737,3.0590998344,0.6885526700,0.3911396279,0.5266249737,3.0590998344,0.6885526700,62.0689655172
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,3,12,29,1.9052860001,-6.0440129000,0.3378257475,0.7582292739,3.6672948582,0.4960733720,0.3378257475,0.7582292739,3.6672948582,0.4960733720,58.6206896552
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,6,24,29,1.9052860001,-6.0440129000,1.9157420534,2.2281082911,4.2281265515,2.4399900428,1.9157420534,2.2281082911,4.2281265515,2.4399900428,65.5172413793
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,12,48,29,1.9052860001,-6.0440129000,-0.2435152286,2.0873623143,8.6590502438,-0.1514449740,-0.2435152286,2.0873623143,8.6590502438,-0.1514449740,65.5172413793
SOLUSDT,Q3_mid,lower,2_5pct,0.0250000000,-5.1237741663,18,72,29,1.9052860001,-6.0440129000,0.3732497260,1.4429249114,10.5848609875,0.1898949160,0.3732497260,1.4429249114,10.5848609875,0.1898949160,62.0689655172
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,1,4,81,2.4886094164,-6.5587973014,0.3794438931,1.0210252218,3.2314963715,1.0567844259,0.3794438931,1.0210252218,3.2314963715,1.0567844259,59.2592592593
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,2,8,81,2.4886094164,-6.5587973014,0.4318225097,0.4716989878,4.0191313527,0.9669757582,0.4318225097,0.4716989878,4.0191313527,0.9669757582,56.7901234568
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,3,12,81,2.4886094164,-6.5587973014,-0.3275951197,0.2898086073,5.2142987183,-0.5654367416,-0.3275951197,0.2898086073,5.2142987183,-0.5654367416,51.8518518519
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,6,24,81,2.4886094164,-6.5587973014,0.1208854210,-0.3102348241,5.7882780607,0.1879606987,0.1208854210,-0.3102348241,5.7882780607,0.1879606987,44.4444444444
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,12,48,81,2.4886094164,-6.5587973014,-1.1647848257,-0.5489492285,10.9653739364,-0.9560151338,-1.1647848257,-0.5489492285,10.9653739364,-0.9560151338,46.9135802469
SOLUSDT,Q4_higher,lower,2_5pct,0.0250000000,-5.1237741663,18,72,81,2.4886094164,-6.5587973014,0.3908747753,1.9887019043,13.0367344688,0.2698431103,0.3908747753,1.9887019043,13.0367344688,0.2698431103,56.7901234568
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,1,4,205,4.9426494818,-8.0077354358,1.2777124612,1.3072081567,6.0103761145,3.0437460220,1.2777124612,1.3072081567,6.0103761145,3.0437460220,60.0000000000
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,2,8,205,4.9426494818,-8.0077354358,1.2924033610,1.2084739215,7.5786399939,2.4416518109,1.2924033610,1.2084739215,7.5786399939,2.4416518109,56.0975609756
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,3,12,205,4.9426494818,-8.0077354358,1.5301697903,1.4466798418,9.8282105498,2.2291644184,1.5301697903,1.4466798418,9.8282105498,2.2291644184,56.5853658537
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,6,24,205,4.9426494818,-8.0077354358,2.9867229135,3.0907537463,13.0807158204,3.2691914440,2.9867229135,3.0907537463,13.0807158204,3.2691914440,64.3902439024
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,12,48,205,4.9426494818,-8.0077354358,3.6201153211,4.1432853736,15.9100164895,3.2578321607,3.6201153211,4.1432853736,15.9100164895,3.2578321607,64.8780487805
SOLUSDT,Q5_high,lower,2_5pct,0.0250000000,-5.1237741663,18,72,205,4.9426494818,-8.0077354358,4.5214583353,4.2609367125,17.3082734309,3.7402593418,4.5214583353,4.2609367125,17.3082734309,3.7402593418,68.2926829268
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,1,4,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,2,8,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,3,12,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,6,24,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,12,48,0,,,,,,,,,,,
SOLUSDT,Q1_low,upper,1pct,0.0100000000,7.4638733570,18,72,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,1,4,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,2,8,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,3,12,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,6,24,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,12,48,0,,,,,,,,,,,
SOLUSDT,Q2_lower,upper,1pct,0.0100000000,7.4638733570,18,72,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,1,4,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,2,8,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,3,12,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,6,24,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,12,48,0,,,,,,,,,,,
SOLUSDT,Q3_mid,upper,1pct,0.0100000000,7.4638733570,18,72,0,,,,,,,,,,,
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,1,4,11,2.6639502009,8.9688993458,-0.0305897924,-0.2066678280,1.6672899134,-0.0608501634,0.0305897924,0.2066678280,1.6672899134,0.0608501634,54.5454545455
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,2,8,11,2.6639502009,8.9688993458,1.6347522936,1.3598310122,4.4279399977,1.2244655497,-1.6347522936,-1.3598310122,4.4279399977,-1.2244655497,45.4545454545
SOLUSDT,Q4_higher,upper,1pct,0.0100000000,7.4638733570,3,12,11,2.6639502009,8.9688993458,1.5697704802,-0.1109878027,6.1434458557,0.8474624522,-1.5697704802,0.1109878027,6.1434458557,-0.8474624522,54.5454545455
