timeframe,period,start,end_exclusive,short_window,long_window,cost_pips,entry_delay_bars,trade_count,total_pnl_pips,win_rate_pct,profit_factor,max_drawdown_pips,avg_win_pips,avg_loss_pips,avg_win_loss_ratio,avg_trade_pips,median_trade_pips,max_win_pips,max_loss_pips,pnl_skew,avg_holding_bars,top_1pct_win_contribution_pct,top_5pct_win_contribution_pct,top_10pct_win_contribution_pct
240m,full_2023_2025,2023-01-01,2026-01-01,40,60,1.0,0,95,-1119.000000000024,43.15789473684211,0.8756721923470042,2689.799999999999,192.22926829268263,-166.6740740740743,1.1533243508960545,-11.778947368421306,-19.39999999999975,1129.8999999999996,-519.2000000000003,1.5363301198479868,50.88421052631579,14.336285431522336,33.69325246783569,47.02590910244376
240m,full_2023_2025,2023-01-01,2026-01-01,40,80,1.0,0,60,1724.399999999985,43.333333333333336,1.3352776481567865,1917.7000000000044,264.1384615384612,-151.27058823529424,1.7461323091281056,28.73999999999975,-19.299999999999272,1165.2999999999984,-352.400000000001,1.7683193979169678,80.56666666666666,16.968082008270724,29.296988758809505,40.43188304502306
240m,full_2023_2025,2023-01-01,2026-01-01,40,120,1.0,0,36,3355.400000000002,50.0,2.0851173921479864,1090.5999999999976,358.20000000000005,-171.78888888888883,2.085117392147986,93.2055555555556,-32.59999999999883,1319.9000000000003,-366.4000000000025,1.4193784472515976,134.27777777777777,20.4711830758732,20.4711830758732,31.496991128481916
240m,full_2023_2025,2023-01-01,2026-01-01,40,160,1.0,0,28,2924.000000000001,53.57142857142857,2.0681668736757515,1296.2999999999997,377.4266666666665,-210.56923076923061,1.7924112905189844,104.42857142857146,64.9000000000006,1141.9,-480.90000000000066,0.6697353543556247,172.64285714285714,20.16992263397747,20.16992263397747,32.09630126823755
240m,full_2023_2025,2023-01-01,2026-01-01,40,200,1.0,0,30,682.0000000000202,40.0,1.1611797792640612,2414.699999999995,409.4416666666675,-235.07222222222163,1.741769668896092,22.73333333333401,-73.44999999999919,1019.0000000000017,-582.3000000000017,0.717355081555375,161.13333333333333,20.739625099220476,20.739625099220476,36.93647853784625
240m,full_2023_2025,2023-01-01,2026-01-01,60,80,1.0,0,72,3650.1999999999834,50.0,1.696908948584298,1072.2000000000112,246.88611111111084,-145.49166666666687,1.6969089485842979,50.697222222221995,-5.800000000001603,1124.8999999999987,-408.8000000000003,1.6133633718096496,67.13888888888889,12.65653303930062,23.66475770429462,42.54660831017453
240m,full_2023_2025,2023-01-01,2026-01-01,60,120,1.0,0,36,3217.200000000012,41.66666666666667,1.9390268818773593,1216.1999999999957,442.8866666666668,-163.14761904761858,2.7146376346283034,89.366666666667,-11.149999999998727,1556.4999999999989,-448.80000000000086,1.5749776133682967,134.27777777777777,23.429620820977497,23.429620820977497,34.263092137943445
240m,full_2023_2025,2023-01-01,2026-01-01,60,160,1.0,0,32,1925.7999999999836,46.875,1.5501342626978176,1205.200000000008,361.7599999999994,-205.91764705882395,1.7568188310575266,60.18124999999949,-31.050000000001376,1281.1,-814.2999999999981,0.8053433422559068,151.0625,23.608653987910987,23.608653987910987,35.9151555358986
240m,full_2023_2025,2023-01-01,2026-01-01,60,200,1.0,0,24,2093.800000000003,45.83333333333333,1.6708317313853656,1144.6000000000013,474.0909090909096,-240.09230769230783,1.9746193189099772,87.24166666666679,-8.900000000000773,1083.6000000000004,-732.2000000000012,0.3982675586241505,201.41666666666666,20.778523489932873,20.778523489932873,35.93288590604026
240m,dev_2023_2024,2023-01-01,2025-01-01,10,60,1.0,0,68,961.9000000000207,35.294117647058826,1.1579448613323298,1874.2999999999888,293.83333333333366,-138.41136363636335,2.1228989124426048,14.145588235294422,-54.650000000000375,1146.5000000000023,-330.49999999999875,1.7910970156850758,47.411764705882355,16.257799205899055,27.34543391945549,36.219512195121965
240m,dev_2023_2024,2023-01-01,2025-01-01,10,80,1.0,0,62,847.0999999999894,33.87096774193548,1.1584549195660285,1193.5000000000045,294.9095238095235,-130.39024390243912,2.2617453191527224,13.662903225806282,-60.950000000000614,933.3999999999994,-341.29999999999916,1.5780539026966023,52.0,15.071611955240517,27.529024236650475,38.02457573751434
240m,dev_2023_2024,2023-01-01,2025-01-01,10,120,1.0,0,34,3397.2999999999984,47.05882352941176,2.500706776216982,794.6999999999989,353.8187499999997,-125.76666666666648,2.8132951232441044,99.92058823529408,-64.50000000000051,1205.8999999999987,-244.29999999999927,1.6944110821444025,94.82352941176471,21.30151384006641,21.30151384006641,36.56709826712126
240m,dev_2023_2024,2023-01-01,2025-01-01,10,160,1.0,0,30,3562.299999999994,43.333333333333336,2.8185205982949633,610.999999999995,424.7076923076916,-115.22941176470562,3.6857577054626445,118.74333333333313,-43.00000000000017,1433.7999999999984,-280.20000000000016,1.9168015526825999,107.46666666666667,25.96899224806203,25.96899224806203,41.14866333405784
240m,dev_2023_2024,2023-01-01,2025-01-01,10,200,1.0,0,24,2685.700000000004,41.66666666666667,2.339300852740242,444.099999999999,469.10000000000025,-143.23571428571412,3.275021193836339,111.90416666666682,-41.60000000000059,1359.900000000001,-259.29999999999984,1.6547883420854654,134.33333333333334,28.98955446599873,28.98955446599873,28.98955446599873
240m,dev_2023_2024,2023-01-01,2025-01-01,20,60,1.0,0,53,1667.2999999999865,41.509433962264154,1.3682606294864683,1278.5999999999976,281.58181818181754,-146.0483870967742,1.9280036142763872,31.458490566037483,-47.89999999999941,1174.3999999999992,-386.79999999999757,1.5411026313270888,60.83018867924528,18.957835604055045,27.934719442112787,36.28527151804745
240m,dev_2023_2024,2023-01-01,2025-01-01,20,80,1.0,0,42,2569.300000000011,47.61904761904761,1.7871147601249961,1435.9999999999923,291.67500000000035,-148.37272727272713,1.9658262361374959,61.17380952380979,-13.849999999998829,1117.5000000000002,-409.19999999999936,1.6816972164202908,76.76190476190476,19.1565955258421,19.1565955258421,35.99040027427785
240m,dev_2023_2024,2023-01-01,2025-01-01,20,120,1.0,0,22,3876.899999999997,50.0,4.082531605311284,375.20000000000255,466.7818181818178,-114.3363636363635,4.082531605311284,176.22272727272713,8.149999999999636,1478.5999999999992,-214.70000000000005,1.7035728544714257,146.54545454545453,28.796790402368256,28.796790402368256,44.34814785961908
240m,dev_2023_2024,2023-01-01,2025-01-01,20,160,1.0,0,20,3375.900000000006,60.0,3.277935222672071,348.90000000000146,404.8250000000003,-185.24999999999977,2.1852901484480474,168.7950000000003,80.15000000000094,1400.2,-348.90000000000134,1.3658058329492522,161.2,28.823154037752918,28.823154037752918,42.261059305461195
240m,dev_2023_2024,2023-01-01,2025-01-01,20,200,1.0,0,16,3395.9000000000083,62.5,4.173145206503475,358.59999999999934,446.61000000000047,-178.3666666666661,2.503887123902085,212.24375000000052,181.25000000000193,1190.900000000001,-358.59999999999934,0.725160770973614,201.5,26.66532321264637,26.66532321264637,26.66532321264637
240m,dev_2023_2024,2023-01-01,2025-01-01,30,60,1.0,0,51,2341.4999999999895,43.13725490196079,1.519018486500862,1690.5999999999976,311.49545454545427,-155.5655172413794,2.0023425503875,45.91176470588215,-34.00000000000125,1471.1000000000004,-458.9000000000008,1.947273048175201,63.21568627450981,21.466824264180147,33.06337462971882,42.209867355426184
240m,dev_2023_2024,2023-01-01,2025-01-01,30,80,1.0,0,34,1983.4999999999955,47.05882352941176,1.6671936492986623,939.6000000000023,309.7749999999999,-165.1611111111113,1.875592855460995,58.33823529411751,-18.199999999999704,1013.100000000002,-408.6999999999998,1.4480364717281824,94.82352941176471,20.44023888306033,20.44023888306033,39.113065934952864
240m,dev_2023_2024,2023-01-01,2025-01-01,30,120,1.0,0,20,4543.9000000000015,60.0,5.240690620625296,275.3999999999978,467.95,-133.9374999999999,3.4937937470835307,227.19500000000008,108.99999999999943,1480.7000000000007,-244.30000000000211,1.3809646554033148,161.2,26.36855789436195,26.36855789436195,40.10578053210813
240m,dev_2023_2024,2023-01-01,2025-01-01,30,160,1.0,0,18,3822.70000000001,61.111111111111114,4.1821360193124315,517.3999999999987,456.7272727272732,-171.6142857142851,2.6613592850170016,212.37222222222277,143.4500000000005,1363.4000000000005,-517.3999999999987,0.8686869295667022,179.11111111111111,27.137738853503173,27.137738853503173,40.44585987261144
240m,dev_2023_2024,2023-01-01,2025-01-01,30,200,1.0,0,16,2116.499999999999,56.25,2.3601310969732006,459.0999999999989,408.0666666666667,-222.30000000000018,1.835657519868045,132.28124999999994,148.09999999999997,1045.3999999999999,-459.0999999999989,0.4036866773106647,201.5,28.464847791755155,28.464847791755155,28.464847791755155
240m,dev_2023_2024,2023-01-01,2025-01-01,40,60,1.0,0,54,1373.4999999999777,50.0,1.2832017154992836,1733.9000000000015,230.49629629629584,-179.62592592592628,1.2832017154992836,25.43518518518477,-1.9999999999990905,1129.8999999999996,-519.2000000000003,1.421302002892236,59.7037037037037,18.155670533791852,33.3595783655237,42.66960182536882
240m,dev_2023_2024,2023-01-01,2025-01-01,40,80,1.0,0,32,3048.8999999999915,56.25,2.3041190812267365,545.7,299.26666666666637,-166.9928571428574,1.792092618731906,95.27812499999973,21.14999999999918,1165.2999999999984,-352.400000000001,1.4674275915535688,100.75,21.632509096309487,21.632509096309487,37.35056062968739
240m,dev_2023_2024,2023-01-01,2025-01-01,40,120,1.0,0,20,3652.4999999999964,60.0,3.596687046779467,366.4000000000026,421.59166666666624,-175.82499999999987,2.397791364519645,182.62499999999983,113.65000000000032,1319.9000000000003,-366.4000000000025,1.1584049745228837,161.2,26.089620683520813,26.089620683520813,40.1415271490977
240m,dev_2023_2024,2023-01-01,2025-01-01,40,160,1.0,0,14,3323.900000000002,71.42857142857143,3.833674339300947,457.19999999999834,449.6899999999999,-293.2499999999992,1.5334697357203788,237.42142857142872,252.49999999999966,1141.9,-457.19999999999834,0.07777234062786074,230.28571428571428,25.393048544552922,25.393048544552922,25.393048544552922
240m,dev_2023_2024,2023-01-01,2025-01-01,40,200,1.0,0,14,1880.7000000000116,64.28571428571429,2.130839997594865,494.59999999999786,393.75555555555616,-332.61999999999864,1.183799998663814,134.3357142857151,195.34999999999962,1019.0000000000017,-494.59999999999786,0.17298397522884432,230.28571428571428,28.754444381737127,28.754444381737127,28.754444381737127
240m,dev_2023_2024,2023-01-01,2025-01-01,60,80,1.0,0,40,3566.89999999999,50.0,2.0843618897063263,742.2999999999993,342.81499999999966,-164.47000000000008,2.0843618897063263,89.17249999999976,-1.9500000000002728,1124.8999999999987,-408.8000000000003,1.3207490118995902,80.6,16.406808336858074,16.406808336858074,30.676895701763375
240m,dev_2023_2024,2023-01-01,2025-01-01,60,120,1.0,0,18,3608.100000000002,55.55555555555556,3.305937240365569,448.80000000000086,517.28,-195.58749999999975,2.6447497922924557,200.45000000000013,90.29999999999967,1556.4999999999989,-448.80000000000086,1.143779072633088,179.11111111111111,30.090086606866663,30.090086606866663,30.090086606866663
240m,dev_2023_2024,2023-01-01,2025-01-01,60,160,1.0,0,16,2113.699999999997,56.25,2.0639251019278184,849.1999999999975,455.5999999999997,-283.8142857142857,1.6052750792771924,132.10624999999982,92.14999999999856,1281.1,-814.2999999999981,0.37701212347281854,201.5,31.24329333723541,31.24329333723541,31.24329333723541
240m,dev_2023_2024,2023-01-01,2025-01-01,60,200,1.0,0,14,1762.9000000000005,64.28571428571429,1.9358212124429341,732.2000000000012,405.1888888888891,-376.7600000000002,1.0754562291349636,125.9214285714286,132.75000000000057,1083.6000000000004,-732.2000000000012,0.06992274055492409,230.28571428571428,29.714536430197164,29.714536430197164,29.714536430197164
240m,oos_2025,2025-01-01,2026-01-01,10,60,1.0,0,51,-1611.999999999993,25.49019607843137,0.5445298372513575,2084.2000000000007,148.24615384615396,-93.13684210526301,1.5917026011962758,-31.607843137254765,-49.799999999999955,732.1999999999994,-245.60000000000264,2.6278137705550657,31.54901960784314,37.992943129929365,37.992943129929365,51.70195101701952
240m,oos_2025,2025-01-01,2026-01-01,10,80,1.0,0,43,-940.2000000000122,27.906976744186046,0.6785860795842984,1779.699999999995,165.41666666666615,-94.36129032258084,1.7530140389261042,-21.86511627907005,-54.000000000000114,545.8999999999994,-303.6999999999987,1.727497459965429,37.41860465116279,27.50125944584387,27.50125944584387,44.26196473551641
240m,oos_2025,2025-01-01,2026-01-01,10,120,1.0,0,31,-1602.7999999999934,19.35483870967742,0.4751113439874259,2247.699999999988,241.80000000000018,-122.14399999999978,1.9796305999476078,-51.7032258064514,-102.30000000000052,646.2999999999985,-292.3999999999987,2.63015388046724,51.903225806451616,44.5478356768678,44.5478356768678,44.5478356768678
240m,oos_2025,2025-01-01,2026-01-01,10,160,1.0,0,33,-1392.8000000000043,15.151515151515152,0.5413895291405988,1933.200000000005,328.8400000000003,-108.46428571428592,3.031781363187353,-42.20606060606074,-76.10000000000048,552.7000000000006,-292.3999999999987,2.0245912861725213,48.75757575757576,33.615131979077965,33.615131979077965,33.615131979077965
240m,oos_2025,2025-01-01,2026-01-01,10,200,1.0,0,29,-750.7999999999934,17.24137931034483,0.6874531679294007,1453.2999999999988,330.280000000001,-100.09166666666658,3.299775206061123,-25.889655172413566,-74.99999999999807,546.9000000000013,-292.3999999999987,1.9260753463848783,55.48275862068966,33.11735497153928,33.11735497153928,33.11735497153928
240m,oos_2025,2025-01-01,2026-01-01,20,60,1.0,0,41,-1353.5999999999894,26.82926829268293,0.6018003706645499,2604.399999999986,185.97272727272684,-113.30999999999948,1.6412737381760454,-33.01463414634121,-62.099999999999,636.3999999999995,-353.6999999999987,1.8172595216858083,39.24390243902439,31.109155790194116,31.109155790194116,51.98709488194763
240m,oos_2025,2025-01-01,2026-01-01,20,80,1.0,0,29,-807.9999999999992,31.03448275862069,0.6856887229159375,2120.199999999998,195.8555555555557,-128.53500000000003,1.5237527175909726,-27.862068965517214,-75.59999999999809,678.8999999999978,-329.1999999999982,2.0996835187377862,55.48275862068966,38.51477846485489,38.51477846485489,38.51477846485489
240m,oos_2025,2025-01-01,2026-01-01,20,120,1.0,0,19,-918.5999999999952,21.052631578947366,0.5962907620638142,1428.8999999999942,339.2000000000001,-151.69333333333307,2.236090357739303,-48.34736842105238,-107.19999999999834,648.8999999999995,-324.1000000000023,1.8333260748812075,84.6842105263158,47.82576650943391,47.82576650943391,47.82576650943391
240m,oos_2025,2025-01-01,2026-01-01,20,160,1.0,0,31,-2130.599999999995,12.903225806451612,0.40630311812076864,2653.199999999997,364.5250000000002,-132.91481481481466,2.7425460473151886,-68.72903225806435,-91.7999999999987,551.2999999999996,-459.0999999999989,1.6229054630008843,51.903225806451616,37.80947808792259,37.80947808792259,37.80947808792259
240m,oos_2025,2025-01-01,2026-01-01,20,200,1.0,0,23,-2217.9999999999955,13.043478260869565,0.3691515685884129,2944.199999999994,432.6333333333329,-175.7949999999997,2.4610104572560862,-96.43478260869546,-142.59999999999968,609.299999999998,-448.8999999999985,1.8464715307678254,69.95652173913044,46.94506510516978,46.94506510516978,46.94506510516978
240m,oos_2025,2025-01-01,2026-01-01,30,60,1.0,0,40,-2595.59999999999,30.0,0.37134276303042213,2967.2999999999893,127.7666666666671,-147.4571428571427,0.8664664470709849,-64.88999999999974,-75.7499999999988,434.499999999999,-517.7999999999978,0.5328249547831718,40.225,28.3394208192015,28.3394208192015,52.008870336550814
240m,oos_2025,2025-01-01,2026-01-01,30,80,1.0,0,25,-1314.5999999999872,28.000000000000004,0.5316040761063234,1981.8999999999885,213.1428571428573,-155.92222222222156,1.366981909987689,-52.583999999999484,-75.19999999999902,644.3000000000003,-464.1,1.2251592099476594,64.36,43.183646112600535,43.183646112600535,43.183646112600535
240m,oos_2025,2025-01-01,2026-01-01,30,120,1.0,0,21,-766.2000000000027,23.809523809523807,0.6471725916375017,1249.0000000000011,281.08000000000027,-135.72500000000025,2.0709522932400057,-36.485714285714415,-74.90000000000043,656.5999999999993,-292.3000000000011,1.8113779448154965,76.61904761904762,46.71979507613481,46.71979507613481,46.71979507613481
240m,oos_2025,2025-01-01,2026-01-01,30,160,1.0,0,17,-785.799999999996,23.52941176470588,0.6421349849713104,1358.6999999999957,352.50000000000034,-168.9076923076921,2.0869387011567584,-46.22352941176447,-90.00000000000148,568.8000000000008,-440.0999999999991,1.06027790799486,94.6470588235294,40.34042553191491,40.34042553191491,40.34042553191491
240m,oos_2025,2025-01-01,2026-01-01,30,200,1.0,0,23,-1519.5999999999872,21.73913043478261,0.5013781336133375,2651.9999999999864,305.60000000000025,-169.31111111111045,1.804961281008015,-66.06956521739075,-86.90000000000089,585.1999999999995,-557.2000000000012,1.078859576446593,69.95652173913044,38.29842931937166,38.29842931937166,38.29842931937166
240m,oos_2025,2025-01-01,2026-01-01,40,60,1.0,0,42,-2477.800000000003,35.714285714285715,0.40301168533911524,2689.7999999999984,111.51333333333322,-153.72222222222226,0.7254210336104074,-58.995238095238165,-35.950000000000614,373.30000000000234,-381.70000000000164,0.17319972556345273,38.30952380952381,22.317211693669083,22.317211693669083,42.24905840856116
240m,oos_2025,2025-01-01,2026-01-01,40,80,1.0,0,29,-1309.800000000008,27.586206896551722,0.5612207296237958,1917.7000000000041,209.41249999999926,-142.14761904761914,1.473204415262464,-45.16551724137958,-91.99999999999966,650.6999999999996,-316.29999999999916,1.5573731194256153,55.48275862068966,38.84080463200632,38.84080463200632,38.84080463200632
240m,oos_2025,2025-01-01,2026-01-01,40,120,1.0,0,17,-282.3999999999968,35.294117647058826,0.8479676985195171,1090.5999999999972,262.5166666666673,-168.8636363636364,1.5546074472857816,-16.611764705882166,-112.69999999999902,649.800000000001,-316.7999999999987,1.6368603682820506,94.6470588235294,41.25452352231601,41.25452352231601,41.25452352231601
240m,oos_2025,2025-01-01,2026-01-01,40,160,1.0,0,15,-385.2000000000028,33.33333333333333,0.7814096016343195,1296.3000000000002,275.39999999999986,-176.2200000000002,1.562819203268639,-25.680000000000184,-66.10000000000105,675.2,-480.90000000000066,1.1286442911589094,107.26666666666667,49.0341321713871,49.0341321713871,49.0341321713871
240m,oos_2025,2025-01-01,2026-01-01,40,200,1.0,0,17,-1183.9999999999932,17.647058823529413,0.5562218890554742,2414.699999999995,494.6666666666677,-190.5714285714283,2.5957021489255463,-69.64705882352901,-125.59999999999809,795.8000000000018,-582.3000000000017,1.3470052565128368,94.6470588235294,53.62533692722372,53.62533692722372,53.62533692722372
240m,oos_2025,2025-01-01,2026-01-01,60,80,1.0,0,33,97.9999999999917,51.515151515151516,1.050300261766664,1072.200000000011,120.37058823529402,-121.76875000000041,0.9885178934274484,2.9696969696967184,2.3999999999991815,639.7000000000011,-355.20000000000016,1.2743400575391637,48.75757575757576,31.26130088452337,31.26130088452337,52.86126178957154
240m,oos_2025,2025-01-01,2026-01-01,60,120,1.0,0,19,-376.19999999999175,26.31578947368421,0.8098559514783961,1216.1999999999944,320.46000000000015,-141.32142857142804,2.2675966641395093,-19.799999999999567,-91.7999999999987,593.9000000000012,-347.2999999999994,1.3771749384066736,84.6842105263158,37.0654683891906,37.0654683891906,37.0654683891906
240m,oos_2025,2025-01-01,2026-01-01,60,160,1.0,0,17,-173.2000000000154,35.294117647058826,0.8844717182497237,742.3000000000121,220.99999999999895,-136.2909090909099,1.6215314834578267,-10.188235294118552,-32.70000000000073,529.4000000000002,-356.2000000000021,1.1425006072071806,94.6470588235294,39.924585218703086,39.924585218703086,39.924585218703086
240m,oos_2025,2025-01-01,2026-01-01,60,200,1.0,0,11,345.60000000000025,27.27272727272727,1.2721902811687797,914.3000000000017,538.433333333334,-158.71250000000023,3.392507416450079,31.41818181818184,-118.09999999999923,790.3000000000011,-425.20000000000186,1.219423419693714,146.27272727272728,48.925896118368115,48.925896118368115,48.925896118368115
