candidate,pair,timestamp,log_return_pct,vol_regime,vol20_pct,entry_open_1,exit_close_6,next_open_long_return_6_pct,next_open_long_mae_6_pct,next_open_long_mfe_6_pct,horizon_bars,horizon_hours,threshold_pct
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-08 00:00:00,-0.5192522386,Q5_high,0.3501993554,92.5860000000,93.2910000000,0.7585697861,-0.2779657307,0.9598869821,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-14 08:00:00,-0.9090195746,Q5_high,0.4372346502,93.3030000000,93.6410000000,0.3616060085,-0.2994737301,0.7548897913,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-18 16:00:00,-0.4995158411,Q5_high,0.4098554587,94.0550000000,95.3410000000,1.3580220954,-0.0627489372,1.4293196082,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-28 12:00:00,-0.8964097666,Q5_high,0.3720407031,93.7330000000,93.0320000000,-0.7506795084,-0.9400409008,0.5617215319,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-29 00:00:00,-0.7782389676,Q5_high,0.3830125216,93.3070000000,92.9630000000,-0.3693567306,-0.4845225768,0.2451257095,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-08-01 12:00:00,-0.5346427034,Q5_high,0.3834555905,92.7110000000,91.9700000000,-0.8024690969,-2.3916307118,0.0485261539,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-08-02 00:00:00,-0.5421186271,Q5_high,0.3640986752,91.8000000000,91.9290000000,0.1404242348,-1.4041476861,0.8277196143,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-08-02 04:00:00,-1.2882608175,Q5_high,0.4346390607,90.6220000000,92.3130000000,1.8487967483,-0.1126188413,2.1192484590,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-09-22 08:00:00,-2.5278687337,Q5_high,0.6343527797,93.9410000000,93.9250000000,-0.0170334175,-0.4053295648,0.8163224095,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-09-30 16:00:00,-0.6053117734,Q5_high,0.4333953026,92.5640000000,93.9220000000,1.4564353409,-0.0453843086,1.6415240554,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-04 08:00:00,-0.9047427335,Q5_high,0.3912452290,93.5250000000,93.0600000000,-0.4984333818,-0.6102517316,0.7000300287,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-05 08:00:00,-0.6458787575,Q5_high,0.3883437357,93.0610000000,93.5090000000,0.4802496233,-0.1451714622,1.5693787776,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-06 08:00:00,-0.5492380484,Q5_high,0.3985354942,93.5090000000,92.9160000000,-0.6361829154,-0.9477012521,0.2691302954,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-06 12:00:00,-0.6329542448,Q5_high,0.4129359671,92.9170000000,92.8200000000,-0.1044487731,-0.5179290148,0.3330757764,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-10 04:00:00,-0.6073629971,Q5_high,0.3451655392,91.7550000000,91.2160000000,-0.5891661073,-0.7449618490,0.3590082185,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-20 16:00:00,-0.6521842673,Q5_high,0.3786583071,94.2980000000,94.3340000000,0.0381695581,-1.3097337766,1.5186648358,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-10-21 12:00:00,-1.4305907617,Q5_high,0.4608628798,93.1380000000,93.9730000000,0.8925242695,-0.2224981973,2.4237375271,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-12-20 00:00:00,-3.1556593674,Q5_high,0.7293155044,88.9900000000,88.0080000000,-1.1096284432,-2.2374535031,0.1089416484,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-12-20 04:00:00,-0.8520294174,Q5_high,0.7430100502,88.2370000000,88.0430000000,-0.2201044683,-1.3876907343,0.5030561313,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-12-20 12:00:00,-1.0338416592,Q5_high,0.7731936118,87.5680000000,88.6070000000,1.1795226861,-0.6266165564,1.4882761992,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-12-22 12:00:00,-0.6724307216,Q5_high,0.8253730165,88.3360000000,88.9870000000,0.7342566106,-0.3038482191,0.8600385528,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-01-18 08:00:00,-0.9859985679,Q5_high,0.6040542971,90.5250000000,88.5160000000,-2.2442729018,-2.7017323132,0.2273029182,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-01-18 12:00:00,-0.5727436932,Q5_high,0.6201700450,90.0110000000,88.5110000000,-1.6805047009,-2.1323152564,0.0466500808,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-01-18 16:00:00,-0.7236510570,Q5_high,0.6140160450,89.3620000000,88.8540000000,-0.5700962606,-1.4086803369,0.1442525676,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-01-19 00:00:00,-0.7489239755,Q5_high,0.6231540183,88.5950000000,89.1670000000,0.6435593369,-0.5466690090,0.7769278066,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-01-25 08:00:00,-0.7722548629,Q5_high,0.3993467553,91.8410000000,92.3930000000,0.5992397188,-0.4703939348,0.6684850557,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-02-03 16:00:00,-0.7223101319,Q5_high,0.3766296709,90.7690000000,91.1360000000,0.4035078727,-0.0418732788,0.9211702507,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-02-07 12:00:00,-0.8350710490,Q5_high,0.4166374137,90.7530000000,91.2200000000,0.5132640834,-0.0154276773,0.8721894446,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-02-15 00:00:00,-0.6825006784,Q5_high,0.3469104894,92.2850000000,92.4460000000,0.1743075507,-0.3973860303,0.4184762564,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-10 12:00:00,-1.2156813277,Q5_high,0.3465829090,89.0360000000,88.3710000000,-0.7496920805,-1.1011026172,0.8811417851,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-13 08:00:00,-1.5684702839,Q5_high,0.5288582486,88.3710000000,89.4250000000,1.1856423622,-0.6584871831,1.2348335043,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-15 08:00:00,-1.5455081987,Q5_high,0.6652126388,88.6670000000,88.1620000000,-0.5711748332,-1.4987639581,0.0586292058,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-15 12:00:00,-0.9906008694,Q5_high,0.6933887842,87.7900000000,88.4770000000,0.7795032294,-0.5047459014,1.0526472625,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-16 08:00:00,-0.5373346488,Q5_high,0.6545373577,88.1620000000,88.7890000000,0.7086737279,-0.8783728642,1.5084940227,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-17 08:00:00,-0.5447523622,Q5_high,0.5463965456,88.7870000000,87.6680000000,-1.2683290365,-1.6546196459,0.5021889995,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-17 12:00:00,-0.6417738541,Q5_high,0.5614151931,88.2210000000,87.7410000000,-0.5455736927,-1.2443773667,1.1417102969,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-20 00:00:00,-0.4809275574,Q5_high,0.5781315332,88.3660000000,87.8540000000,-0.5810934522,-1.4086024032,0.2463974120,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-20 04:00:00,-0.7930327756,Q5_high,0.5987180217,87.6700000000,88.1840000000,0.5845775061,-0.6178509357,1.0371488795,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-22 16:00:00,-1.0860676537,Q5_high,0.4509483133,87.7340000000,87.2760000000,-0.5233998578,-0.9309849384,0.7279614678,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-23 16:00:00,-0.8386295706,Q5_high,0.4229664004,87.2740000000,86.9230000000,-0.4029925602,-1.4054347761,0.2894722303,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-03-24 08:00:00,-0.9689104128,Q5_high,0.4442813603,86.2760000000,86.9360000000,0.7620756000,-0.2227896025,1.4373007081,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-04-04 12:00:00,-1.1886963071,Q5_high,0.3998133530,88.7280000000,88.1530000000,-0.6501569139,-1.2349405955,0.5249473901,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-04-05 04:00:00,-0.8496074244,Q5_high,0.4213404501,88.1410000000,88.0940000000,-0.0533378740,-0.5711700589,0.1383188810,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-05-02 12:00:00,-1.1176352359,Q5_high,0.4610789825,91.0210000000,90.3190000000,-0.7742401089,-1.0769598256,0.1942717891,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-05-03 20:00:00,-0.7680383760,Q5_high,0.4701709742,89.3650000000,89.8360000000,0.5256679199,-0.2285382396,0.8413008922,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-05-04 12:00:00,-0.5349666818,Q5_high,0.4754026269,89.3000000000,90.9750000000,1.8583255616,-0.0392014118,1.9022840215,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-06-19 00:00:00,-0.7382006888,Q5_high,0.3438226314,96.7690000000,96.4870000000,-0.2918410814,-0.4889529387,0.8304866483,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-06-20 00:00:00,-0.7341850879,Q5_high,0.4209023498,96.4870000000,96.1870000000,-0.3114070839,-0.9570248254,0.2091357867,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-06-20 08:00:00,-0.5738300082,Q5_high,0.3918468624,95.9190000000,95.8800000000,-0.0406675744,-0.3666049321,0.4638979841,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-07-27 16:00:00,-1.9717841444,Q5_high,0.4854617388,93.2030000000,93.8610000000,0.7035054461,-1.5320129465,1.0767651989,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-07-28 04:00:00,-0.5350801658,Q5_high,0.4870511898,92.6350000000,94.6300000000,2.1307510518,-0.0799153372,2.2025840643,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-08-01 04:00:00,-0.6978043364,Q5_high,0.6167953194,94.8250000000,93.8700000000,-1.0122241226,-1.1806838228,0.1401601005,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-08-02 04:00:00,-0.5301783040,Q5_high,0.4361518129,93.8720000000,93.2800000000,-0.6326429581,-0.6626646168,0.2277105443,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2023-11-16 12:00:00,-0.6398222972,Q5_high,0.3540632601,97.5250000000,97.2450000000,-0.2875188098,-0.6160954633,0.0410067154,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-04-29 04:00:00,-2.4630738639,Q5_high,0.6808551128,102.0960000000,102.4000000000,0.2973165479,-0.3375066977,0.7824659179,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-05-01 20:00:00,-0.6821014706,Q5_high,0.6567462708,101.6920000000,100.6110000000,-1.0687041603,-1.2179044744,0.3445655850,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-05-02 08:00:00,-0.6461787088,Q5_high,0.6005946650,101.0380000000,100.8100000000,-0.2259126640,-0.5796772431,0.1157310224,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-07-11 12:00:00,-1.5729447192,Q5_high,0.3720791488,107.4190000000,107.1670000000,-0.2348709756,-0.6312998992,0.4078472001,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-07-25 00:00:00,-1.3683371270,Q5_high,0.3569228818,99.8000000000,100.7260000000,0.9235775733,-0.5949527117,1.3456152716,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-07-26 12:00:00,-0.5456769736,Q5_high,0.5248084124,100.8830000000,100.6480000000,-0.2332148469,-0.5048257250,0.3453482887,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-07-30 12:00:00,-0.7833533697,Q5_high,0.4374412833,100.4550000000,98.2450000000,-2.2245507161,-3.0996598104,0.1014864871,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-07-31 04:00:00,-1.6519281459,Q5_high,0.4865944344,98.1600000000,97.7460000000,-0.4226523091,-0.9920685816,0.4837506131,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-01 12:00:00,-0.5403820285,Q5_high,0.5185684829,97.8150000000,95.8850000000,-1.9928382788,-2.5659956563,0.1062666780,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-01 20:00:00,-0.5548678284,Q5_high,0.5234450462,96.8720000000,95.3560000000,-1.5773263324,-1.6035473124,0.5979691046,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-02 12:00:00,-1.2097360611,Q5_high,0.5451708817,95.8870000000,91.6860000000,-4.4800718977,-6.1983914985,0.2343763280,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-04 20:00:00,-0.8012635590,Q5_high,0.5460647963,94.5960000000,94.9900000000,0.4156431036,-4.8428692023,0.4935157122,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-05 00:00:00,-0.7874892114,Q5_high,0.5570386111,93.8560000000,94.6030000000,0.7927495234,-4.0575192952,1.7375025841,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-05 04:00:00,-1.4240042321,Q5_high,0.6058047547,92.5250000000,94.4140000000,2.0210488968,-1.2857226737,3.1657840364,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-05 08:00:00,-0.9119990252,Q5_high,0.5432885250,91.6770000000,94.0180000000,2.5214723382,-0.3649878383,4.0865188718,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-07 04:00:00,-0.5067771374,Q5_high,0.9934423983,96.0570000000,95.4920000000,-0.5899290924,-1.4006036756,0.9418636327,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-07 16:00:00,-0.8777551025,Q5_high,0.9862866301,95.7340000000,96.9370000000,1.2487770691,-1.0637783758,1.4497365893,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-08 04:00:00,-0.5586927580,Q5_high,0.9896873011,95.4930000000,97.0510000000,1.6183667158,-0.0198987260,2.0245432050,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-13 08:00:00,-0.5512144236,Q5_high,0.3802136143,97.1530000000,97.3260000000,0.1779112867,-0.4074039599,0.7322358632,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-16 08:00:00,-0.6486575075,Q5_high,0.4103840180,98.1930000000,97.7320000000,-0.4705891037,-1.2347670214,0.7437166165,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-08-19 00:00:00,-0.7574676930,Q5_high,0.4218719276,97.9820000000,98.7960000000,0.8273329773,-1.0196528821,0.9638849110,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-09-06 12:00:00,-1.5311223836,Q5_high,0.3977912301,94.8880000000,95.6140000000,0.7622004123,-0.2395160180,0.8573294971,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-09-10 12:00:00,-0.7736514229,Q5_high,0.4444291036,94.6370000000,94.2450000000,-0.4150745575,-1.1146349961,0.2522255747,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-09-11 00:00:00,-0.6126989497,Q5_high,0.4556915068,94.0470000000,95.3630000000,1.3896005242,-0.4892487175,1.5425826572,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-09-23 04:00:00,-0.7254751972,Q5_high,0.3828594933,97.7850000000,98.5760000000,0.8056633228,-0.1647826215,1.1823268571,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-09-27 04:00:00,-1.3977362293,Q5_high,0.4246349026,98.5390000000,98.7070000000,0.1703457009,-0.5525747390,0.6342804705,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-11-08 12:00:00,-0.5027154188,Q5_high,0.3601695173,100.5990000000,101.2490000000,0.6440512136,-0.4533167076,0.7486888414,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-12-04 00:00:00,-0.8768217502,Q5_high,0.3628763840,96.1770000000,96.7050000000,0.5474863584,0.0000000000,0.8572279720,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-12-06 12:00:00,-0.8413067442,Q5_high,0.3628362559,95.7580000000,96.9420000000,1.2288686038,-0.2519933369,1.3412438045,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-12-10 00:00:00,-0.9019331457,Q5_high,0.4138030327,96.5760000000,96.7260000000,0.1551975977,-0.1315891914,0.5936205986,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2024-12-20 00:00:00,-0.5277272563,Q5_high,0.4348307538,97.7100000000,97.9090000000,0.2034567896,-0.2849209171,0.3647010585,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-02-03 00:00:00,-0.5159769538,Q5_high,0.3449636460,94.9130000000,96.2670000000,1.4164898413,-0.3123518606,1.7876824372,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-02-05 00:00:00,-0.5747501297,Q5_high,0.4751543826,95.7660000000,95.3620000000,-0.4227539677,-0.5140269169,0.5113981868,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-02-06 00:00:00,-0.5844759768,Q5_high,0.4775957625,95.3620000000,95.3020000000,-0.0629379453,-0.5404566018,0.3433623540,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-02-25 12:00:00,-0.6787774334,Q5_high,0.3746466156,94.4070000000,94.4150000000,0.0084735889,-0.3512256705,0.3510519292,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-03-03 20:00:00,-0.7343501179,Q5_high,0.4023409067,92.8060000000,93.9090000000,1.1814935392,-1.0332706818,1.4473549800,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-03-04 12:00:00,-0.4907839085,Q5_high,0.4057433524,92.0750000000,93.9020000000,1.9648222911,-0.1402014130,2.3156364325,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-03-06 04:00:00,-0.6873462506,Q5_high,0.5026488583,93.9480000000,93.1560000000,-0.8465930502,-1.1583843813,0.4746667933,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-03-06 16:00:00,-0.6083903928,Q5_high,0.5047878649,93.5680000000,93.3860000000,-0.1947003621,-1.2345039245,0.2561695535,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-03-07 00:00:00,-0.8253760225,Q5_high,0.5321364931,93.0260000000,93.0200000000,-0.0064500177,-0.6535618531,0.4868485697,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-02 20:00:00,-1.9584783334,Q5_high,0.5076584927,92.6270000000,92.5130000000,-0.1231500642,-0.6020657284,0.5447903224,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-04 00:00:00,-1.5402347927,Q5_high,0.6128507493,91.0980000000,87.0590000000,-4.5349800401,-5.6275462868,0.1623305757,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-04 08:00:00,-2.2110245705,Q5_high,0.7667655901,88.8760000000,87.5960000000,-1.4506805019,-3.1581752558,0.6705940465,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-04 12:00:00,-0.6082956624,Q5_high,0.7689681115,88.1680000000,88.3860000000,0.2469500672,-2.3583698129,1.0380559883,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-06 20:00:00,-1.9473970357,Q5_high,0.8411124497,87.0610000000,88.6260000000,1.7816245897,-0.4558910996,3.8530861524,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-07 04:00:00,-0.5862048464,Q5_high,0.8970050333,87.5960000000,89.1800000000,1.7921464400,-0.2858092055,3.2404549114,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-08 12:00:00,-0.5863796684,Q5_high,0.8549204415,88.4210000000,87.0890000000,-1.5178913728,-2.7262326697,0.0825255113,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-08 16:00:00,-1.3847986976,Q5_high,0.8914252008,87.2050000000,90.9030000000,4.1531335219,-1.3414497425,4.6097202377,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-09 08:00:00,-1.0326325091,Q5_high,0.9183385784,86.8030000000,90.0030000000,3.6201819827,-0.1544918219,5.0717687817,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-09 20:00:00,-0.5515551251,Q5_high,1.2624776847,90.3940000000,89.4510000000,-1.0486904192,-1.6598261708,0.7823817582,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-10 04:00:00,-0.5729787259,Q5_high,1.1802694981,90.1490000000,88.9020000000,-1.3929217510,-1.8664715468,0.2437431269,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-10 12:00:00,-0.7046758340,Q5_high,1.1609649055,89.3680000000,89.6390000000,0.3027816868,-1.2203785530,1.1138611965,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-10 20:00:00,-0.5818635999,Q5_high,1.1635588474,89.4550000000,90.2310000000,0.8637343192,-1.3176814804,1.1735684739,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-11 04:00:00,-0.5418243412,Q5_high,1.1701961292,88.8980000000,89.9450000000,1.1708727336,-0.6930754341,2.1367858767,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-14 00:00:00,-0.6538143858,Q5_high,1.1332461815,89.9450000000,90.9340000000,1.0935596238,-0.1101278818,1.1716077648,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-04-16 16:00:00,-0.6082931502,Q5_high,0.4241507888,90.4680000000,90.9570000000,0.5390670350,-0.3854081454,0.7718729999,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-05-14 08:00:00,-0.7875134137,Q5_high,0.3930352872,94.6090000000,93.6190000000,-1.0519254617,-1.2454494212,0.0412137998,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-05-15 04:00:00,-0.4825755199,Q5_high,0.3986733042,93.6450000000,93.3570000000,-0.3080183396,-0.9711158219,0.0768565702,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-10-10 12:00:00,-1.3591132484,Q5_high,0.3586514060,98.6570000000,98.9800000000,0.3268621640,-0.8663263031,0.7392255672,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-10-10 20:00:00,-0.5037999540,Q5_high,0.3731532647,98.7290000000,99.2500000000,0.5263196629,-0.1733515567,0.6662720616,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2025-10-14 04:00:00,-0.7900362995,Q5_high,0.4805559248,98.0860000000,98.5590000000,0.4810708762,-0.2327196576,0.5115048651,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-01-23 16:00:00,-1.2055589939,Q5_high,0.3754601555,107.3500000000,106.7300000000,-0.5792243399,-1.1919851760,0.1135824200,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-01-26 00:00:00,-0.6265626064,Q5_high,0.4016032965,106.5950000000,106.7860000000,0.1790225475,-0.4861933752,0.2716883815,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-01-29 12:00:00,-1.2924326251,Q5_high,0.3821525087,106.6240000000,108.0310000000,1.3109595870,-0.0065653416,1.8197020802,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-02-05 12:00:00,-0.6025353897,Q5_high,0.3462646589,109.0410000000,109.8770000000,0.7637600050,-0.9166895923,0.9864883822,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-02-05 20:00:00,-0.6910585401,Q5_high,0.3765378176,108.4440000000,110.2020000000,1.6081134667,-0.3676848338,1.7685987650,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-02-10 00:00:00,-0.6185904661,Q5_high,0.3784416269,109.9100000000,109.4310000000,-0.4367635430,-0.8121324858,0.1391080039,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-02-10 12:00:00,-0.5294591815,Q5_high,0.3712755588,109.2560000000,109.1890000000,-0.0613426740,-0.6446007353,0.3517639776,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2026-03-04 00:00:00,-0.6731598304,Q5_high,0.3660521015,110.2980000000,110.7150000000,0.3773538161,-0.3414770369,0.8270479444,6,24,-0.4801615003
