event_def,horizon,risk_env,group,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct
rolling_2sigma,24h,broad_3of4_5d_up,funding_low20_x_risk_on,14,1.8173142572796237,1.168611007334897,71.42857142857143,5.148002908072107,2.004610105794626,-2.721166284863305,-9.425650229529623,4.4462911072042,14.586244152905872,-2.984958113982661
rolling_2sigma,48h,nasdaq_5d_up,all_funding_covered_crashes,201,0.6032707567317701,0.851294676860646,61.19402985074627,1.3675304301406208,1.6473624609131836,-4.715645132126101,-36.61731954434463,4.154930341539808,16.54069379542192,-42.4412787279136
rolling_2sigma,48h,nasdaq_5d_up,funding_low_only,44,0.8728159069743535,1.8854834987993625,68.18181818181817,1.5181170562465665,1.0068838199581038,-4.142111894679322,-21.173754184627224,5.0216478723215285,16.013387372730936,-23.46751680148588
rolling_2sigma,48h,nasdaq_5d_up,risk_on_only,88,1.4307522896716263,1.321649929721356,67.04545454545455,2.3753524831677137,3.0238350415352713,-4.025260905482918,-36.61731954434463,4.323435425256891,16.54069379542192,-16.394359537957794
rolling_2sigma,48h,nasdaq_5d_up,funding_low_x_risk_on,15,1.1150338183645592,2.4163826851824357,73.33333333333333,2.0725232571152747,1.24091919157581,-3.249251657414053,-9.425650229529623,4.928247841935166,14.586244152905872,-6.1805780215122175
rolling_2sigma,48h,nasdaq_5d_up,funding_low_x_risk_off,29,0.7475307803932126,1.8380706224248922,65.51724137931035,1.370396616396717,0.6022980463045893,-4.60393615533377,-21.173754184627224,5.069958232866198,16.013387372730936,-30.948520258294455
rolling_2sigma,48h,nasdaq_5d_up,funding_not_low_x_risk_on,73,1.4956259481593797,1.2341829760951413,65.75342465753424,2.4375312058854792,2.7606780821212222,-4.1847148605655615,-36.61731954434463,4.199158901281903,16.54069379542192,-16.06125323509572
rolling_2sigma,48h,nasdaq_5d_up,funding_not_low_x_risk_off,84,-0.31341871451691106,0.2931594203220655,53.57142857142857,0.8536181104253556,-0.546304113106408,-5.477470992502027,-25.785250679330478,3.662498719925896,16.15690254573776,-52.34503462140925
rolling_2sigma,48h,nasdaq_5d_up,funding_high_x_risk_off,26,-0.10019422569395425,0.2541551473493718,53.84615384615385,0.9351024308803354,-0.1377282019547979,-5.346878973084372,-13.62172455334398,3.202774091806835,6.997349780838566,-18.776553699945588
rolling_2sigma,48h,nasdaq_5d_up,funding_high_x_risk_on,36,1.0975172949394203,1.263683451456213,66.66666666666666,1.9687329924401569,1.478401316299646,-4.7143658423801655,-24.800118946067222,4.177210712132043,12.317013986972155,-14.021424910163882
