symbol,shock_side,shock_level,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,exit_timestamp,signal_return_pct,funding_timestamp,funding_rate_pct,funding_rate_24h_sum_pct,funding_regime,funding_q20_pct,funding_q80_pct,holding_funding_sum_pct,gross_mr_return_pct,funding_adjusted_mr_return_pct
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-10-11 16:00,2021-10-11 20:00,-4.2724407545,2021-10-11 16:00,0.0299440000,0.0512170000,funding_high,-0.0039406000,0.0100000000,0.0000000000,2.2281347820,2.2281347820
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-10-22 16:00,2021-10-22 20:00,-4.3745533092,2021-10-22 16:00,0.0410340000,0.0821940000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-0.7106989658,-0.7106989658
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-10-25 16:00,2021-10-25 20:00,-3.8370322425,2021-10-25 16:00,0.0251570000,0.0915650000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-0.3332542956,-0.3332542956
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-10-27 04:00,2021-10-27 08:00,-4.4046220758,2021-10-27 00:00,0.0314080000,0.1418340000,funding_high,-0.0039406000,0.0100000000,0.0546730000,-2.1297896852,-2.1844626852
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-16 00:00,2021-11-16 04:00,-4.9483099408,2021-11-16 00:00,0.0100000000,0.0306130000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-0.0308825803,-0.0308825803
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-18 12:00,2021-11-18 16:00,-5.3904228836,2021-11-18 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,1.6063995763,1.5963995763
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-20 12:00,2021-11-20 16:00,-4.0037524664,2021-11-20 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,3.9294996321,3.9194996321
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-22 00:00,2021-11-22 04:00,-4.4623333640,2021-11-22 00:00,0.0100000000,0.0355180000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-2.0438801488,-2.0438801488
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-22 16:00,2021-11-22 20:00,-4.4566151001,2021-11-22 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,1.2837746042,1.2837746042
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-24 16:00,2021-11-24 20:00,-4.9673572061,2021-11-24 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,1.7903605134,1.7903605134
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-11-26 08:00,2021-11-26 12:00,-8.3213228243,2021-11-26 08:00,0.0378400000,0.0762750000,funding_high,-0.0039406000,0.0100000000,0.0000000000,3.9363914068,3.9363914068
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-03 12:00,2021-12-03 16:00,-5.7485347208,2021-12-03 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-5.2732915685,-5.2832915685
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-03 16:00,2021-12-03 20:00,-5.2732915685,2021-12-03 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-0.5183800487,-0.5183800487
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-04 00:00,2021-12-04 04:00,-7.6360229456,2021-12-04 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-1.5883548607,-1.5883548607
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-05 12:00,2021-12-05 16:00,-5.5635430898,2021-12-05 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,2.5290846176,2.5190846176
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-06 04:00,2021-12-06 08:00,-4.3993348370,2021-12-06 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-1.5910541047,-1.6010541047
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-13 12:00,2021-12-13 16:00,-5.8439455133,2021-12-13 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-3.2248426534,-3.2348426534
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-15 12:00,2021-12-15 16:00,-4.9786135097,2021-12-15 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,10.5576091659,10.5476091659
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-16 16:00,2021-12-16 20:00,-3.7760894762,2021-12-16 16:00,0.0073860000,0.0273860000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,-1.8042737451,-1.8042737451
SOLUSDT,lower,5pct,-3.7212992607,1,4,2021-12-31 16:00,2021-12-31 20:00,-4.4938302505,2021-12-31 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,1.2013755975,1.2013755975
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-05 16:00,2022-01-05 20:00,-5.8869314159,2022-01-05 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-2.6376980231,-2.6376980231
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-06 00:00,2022-01-06 04:00,-4.2300781753,2022-01-06 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,1.7467400777,1.7467400777
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-07 00:00,2022-01-07 04:00,-7.3371059987,2022-01-07 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-0.4594078857,-0.4594078857
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-08 16:00,2022-01-08 20:00,-6.3462266308,2022-01-08 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,4.8726848318,4.8726848318
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-10 12:00,2022-01-10 16:00,-4.6082988505,2022-01-10 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-0.3912721320,-0.4012721320
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-13 16:00,2022-01-13 20:00,-4.8257876044,2022-01-13 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-1.0279541827,-1.0279541827
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-20 20:00,2022-01-21 00:00,-9.2712256680,2022-01-20 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-2.6456359331,-2.6556359331
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-21 20:00,2022-01-22 00:00,-6.9331283979,2022-01-21 16:00,0.0047650000,0.0247650000,funding_neutral,-0.0039406000,0.0100000000,0.0100000000,-2.3430827699,-2.3530827699
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-22 04:00,2022-01-22 08:00,-8.8413256069,2022-01-22 00:00,0.0100000000,0.0247650000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-1.7078976520,-1.7178976520
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-22 12:00,2022-01-22 16:00,-5.8846641096,2022-01-22 08:00,0.0100000000,0.0247650000,funding_high,-0.0039406000,0.0100000000,-0.0029090000,-2.6903544960,-2.6874454960
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-23 16:00,2022-01-23 20:00,-4.2462863916,2022-01-23 16:00,-0.0131120000,-0.0514360000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,5.1725918470,5.1725918470
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-24 00:00,2022-01-24 04:00,-8.0092819172,2022-01-24 00:00,-0.0033380000,-0.0306180000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-5.9844524434,-5.9844524434
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-24 04:00,2022-01-24 08:00,-5.9844524434,2022-01-24 00:00,-0.0033380000,-0.0306180000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0212010000,-3.2928160922,-3.2716150922
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-26 20:00,2022-01-27 00:00,-6.4015968217,2022-01-26 16:00,-0.0149550000,-0.0453050000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0287090000,-6.0061656126,-5.9774566126
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-01-27 00:00,2022-01-27 04:00,-6.0061656126,2022-01-27 00:00,-0.0287090000,-0.0613620000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,2.3130980579,2.3130980579
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-02 12:00,2022-02-02 16:00,-3.7614438891,2022-02-02 08:00,-0.0037360000,-0.0348660000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0035000000,3.8068963693,3.8033963693
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-02 20:00,2022-02-03 00:00,-7.6957405771,2022-02-02 16:00,0.0035000000,-0.0114010000,funding_neutral,-0.0039406000,0.0100000000,-0.0053620000,-4.4969439463,-4.4915819463
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-03 00:00,2022-02-03 04:00,-4.4969439463,2022-02-03 00:00,-0.0053620000,-0.0055980000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,1.9923407537,1.9923407537
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-11 16:00,2022-02-11 20:00,-6.8765588124,2022-02-11 16:00,-0.0094820000,-0.0179760000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-3.2712959257,-3.2712959257
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-21 08:00,2022-02-21 12:00,-6.8072650120,2022-02-21 08:00,-0.0000130000,0.0146100000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,0.5258165049,0.5258165049
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-21 20:00,2022-02-22 00:00,-5.3165937197,2022-02-21 16:00,-0.0123280000,-0.0077180000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0238250000,-1.6039225980,-1.5800975980
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-23 20:00,2022-02-24 00:00,-4.0769977563,2022-02-23 16:00,0.0077350000,-0.0265410000,funding_neutral,-0.0039406000,0.0100000000,0.0038820000,-8.7280088733,-8.7318908733
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-24 00:00,2022-02-24 04:00,-8.7280088733,2022-02-24 00:00,0.0038820000,-0.0118320000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,5.8497672578,5.8497672578
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-02-27 16:00,2022-02-27 20:00,-7.1934223099,2022-02-27 16:00,0.0032430000,-0.0085380000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,0.8915015057,0.8915015057
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-03-03 12:00,2022-03-03 16:00,-3.8438750387,2022-03-03 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-1.0371472152,-1.0471472152
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-03-04 00:00,2022-03-04 04:00,-4.3387508114,2022-03-04 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,0.4685380405,0.4685380405
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-03-07 16:00,2022-03-07 20:00,-5.7089260894,2022-03-07 16:00,0.0000670000,-0.0090310000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,1.6296656960,1.6296656960
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-03-25 12:00,2022-03-25 16:00,-3.9324315642,2022-03-25 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-1.7715611777,-1.7815611777
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-03-28 20:00,2022-03-29 00:00,-5.1869960235,2022-03-28 16:00,0.0100000000,0.0238850000,funding_high,-0.0039406000,0.0100000000,0.0100000000,3.1828482366,3.1728482366
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-04 12:00,2022-04-04 16:00,-4.1205465681,2022-04-04 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,0.6090293658,0.5990293658
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-06 20:00,2022-04-07 00:00,-5.0496164015,2022-04-06 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,0.7321516408,0.7221516408
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-11 08:00,2022-04-11 12:00,-6.6713101045,2022-04-11 08:00,0.0100000000,0.0129030000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-2.4250104911,-2.4250104911
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-12 16:00,2022-04-12 20:00,-4.8318577271,2022-04-12 16:00,-0.0026140000,-0.0058980000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,2.1742115879,2.1742115879
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-17 20:00,2022-04-18 00:00,-3.8394687538,2022-04-17 16:00,0.0100000000,0.0268730000,funding_high,-0.0039406000,0.0100000000,0.0065090000,1.0232046752,1.0166956752
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-18 04:00,2022-04-18 08:00,-4.8083752341,2022-04-18 00:00,0.0065090000,0.0233820000,funding_neutral,-0.0039406000,0.0100000000,-0.0081040000,0.3726326639,0.3807366639
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-20 12:00,2022-04-20 16:00,-4.3497187120,2022-04-20 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,0.3022291685,0.2922291685
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-26 12:00,2022-04-26 16:00,-4.0403384176,2022-04-26 08:00,0.0088350000,-0.0001060000,funding_neutral,-0.0039406000,0.0100000000,-0.0044300000,0.0517839585,0.0562139585
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-04-30 20:00,2022-05-01 00:00,-7.8924093547,2022-04-30 16:00,-0.0001960000,0.0139080000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0334070000,3.9388851791,3.9722921791
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-05 12:00,2022-05-05 16:00,-8.3089629884,2022-05-05 08:00,0.0100000000,0.0106810000,funding_high,-0.0039406000,0.0100000000,0.0014100000,-1.4107281556,-1.4121381556
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-09 16:00,2022-05-09 20:00,-7.0435983947,2022-05-09 16:00,-0.0138950000,-0.0318010000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-4.6059221525,-4.6059221525
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-09 20:00,2022-05-10 00:00,-4.6059221525,2022-05-09 16:00,-0.0138950000,-0.0318010000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0151460000,3.6333170328,3.6484630328
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-11 04:00,2022-05-11 08:00,-5.5595747045,2022-05-11 00:00,-0.0356300000,-0.0355300000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0377820000,-1.9837760459,-1.9459940459
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-11 12:00,2022-05-11 16:00,-10.0323540186,2022-05-11 08:00,-0.0377820000,-0.0822890000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.1319560000,-14.7807910837,-14.6488350837
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-11 16:00,2022-05-11 20:00,-14.7807910837,2022-05-11 16:00,-0.1319560000,-0.2053680000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,6.0747419140,6.0747419140
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-12 00:00,2022-05-12 04:00,-11.9208412517,2022-05-12 00:00,-0.1215580000,-0.2912960000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-1.0681009420,-1.0681009420
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-13 20:00,2022-05-14 00:00,-5.1201303239,2022-05-13 16:00,-0.0345870000,-0.1875170000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0183300000,5.5851573196,5.6034873196
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-14 08:00,2022-05-14 12:00,-5.4680556959,2022-05-14 08:00,-0.0136040000,-0.0665210000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-3.3227054115,-3.3227054115
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-15 00:00,2022-05-15 04:00,-4.3463919887,2022-05-15 00:00,-0.0064650000,-0.0621150000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,2.4789780156,2.4789780156
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-16 00:00,2022-05-16 04:00,-4.7694385356,2022-05-16 00:00,-0.0123040000,-0.0262620000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-4.1869967235,-4.1869967235
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-16 04:00,2022-05-16 08:00,-4.1869967235,2022-05-16 00:00,-0.0123040000,-0.0262620000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0051150000,0.0557569014,0.0608719014
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-18 12:00,2022-05-18 16:00,-7.2689733368,2022-05-18 08:00,-0.0063760000,-0.0107570000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0114680000,2.5853378826,2.5968058826
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-20 12:00,2022-05-20 16:00,-7.3153400987,2022-05-20 08:00,-0.0019220000,0.0065200000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0061140000,1.5065063467,1.5126203467
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-23 16:00,2022-05-23 20:00,-7.2566700014,2022-05-23 16:00,0.0050490000,0.0214510000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,-1.8537705946,-1.8537705946
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-26 04:00,2022-05-26 08:00,-3.7213596340,2022-05-26 00:00,0.0100000000,0.0149800000,funding_high,-0.0039406000,0.0100000000,-0.0113890000,-5.9924737538,-5.9810847538
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-26 08:00,2022-05-26 12:00,-5.9924737538,2022-05-26 08:00,-0.0113890000,-0.0042490000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,3.1298288112,3.1298288112
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-27 04:00,2022-05-27 08:00,-3.8480073075,2022-05-27 00:00,-0.0142570000,-0.0475520000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0005330000,1.3312552892,1.3317882892
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-05-29 00:00,2022-05-29 04:00,-4.3650850721,2022-05-29 00:00,-0.0002490000,-0.0035450000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,0.2122392024,0.2122392024
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-01 12:00,2022-06-01 16:00,-3.8162976790,2022-06-01 08:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0100000000,-3.8950542338,-3.9050542338
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-01 16:00,2022-06-01 20:00,-3.8950542338,2022-06-01 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-2.8994660116,-2.8994660116
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-03 08:00,2022-06-03 12:00,-5.2704063491,2022-06-03 08:00,0.0037260000,0.0074590000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,-0.5242475965,-0.5242475965
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-04 00:00,2022-06-04 04:00,-5.3109825314,2022-06-04 00:00,0.0065930000,0.0075470000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,2.8247396843,2.8247396843
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-07 00:00,2022-06-07 04:00,-6.9346791151,2022-06-07 00:00,0.0035190000,0.0174420000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,-0.6086754780,-0.6086754780
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-11 08:00,2022-06-11 12:00,-6.0972825668,2022-06-11 08:00,-0.0094150000,-0.0293530000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-4.9410599058,-4.9410599058
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-11 12:00,2022-06-11 16:00,-4.9410599058,2022-06-11 08:00,-0.0094150000,-0.0293530000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0314400000,1.0607052896,1.0921452896
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-12 00:00,2022-06-12 04:00,-4.8922798960,2022-06-12 00:00,-0.0407300000,-0.0815850000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,2.5967550431,2.5967550431
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-12 16:00,2022-06-12 20:00,-4.2035609218,2022-06-12 16:00,-0.0185270000,-0.0841940000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-6.3292236844,-6.3292236844
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-12 20:00,2022-06-13 00:00,-6.3292236844,2022-06-12 16:00,-0.0185270000,-0.0841940000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0187210000,-5.9216760003,-5.9029550003
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-13 00:00,2022-06-13 04:00,-5.9216760003,2022-06-13 00:00,-0.0187210000,-0.0621850000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-4.5381767918,-4.5381767918
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-13 04:00,2022-06-13 08:00,-4.5381767918,2022-06-13 00:00,-0.0187210000,-0.0621850000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0354950000,-2.6834912932,-2.6479962932
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-14 08:00,2022-06-14 12:00,-6.3893983571,2022-06-14 08:00,-0.0247660000,-0.0708860000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,6.4216304283,6.4216304283
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-14 16:00,2022-06-14 20:00,-5.2600184600,2022-06-14 16:00,-0.0122080000,-0.0558300000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,0.5082172551,0.5082172551
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-15 04:00,2022-06-15 08:00,-4.0388060905,2022-06-15 00:00,-0.0117270000,-0.0487010000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0116170000,4.3854268882,4.3970438882
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-16 08:00,2022-06-16 12:00,-4.1640074124,2022-06-16 08:00,0.0064630000,-0.0005130000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,0.0958619661,0.0958619661
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-18 04:00,2022-06-18 08:00,-5.4658412538,2022-06-18 00:00,0.0100000000,-0.0337670000,funding_high,-0.0039406000,0.0100000000,-0.0193820000,5.1995295118,5.2189115118
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-18 16:00,2022-06-18 20:00,-5.9430266574,2022-06-18 16:00,-0.0157150000,-0.0250970000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,13.0947066452,13.0947066452
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-19 00:00,2022-06-19 04:00,-5.8849963850,2022-06-19 00:00,-0.0272530000,-0.0623500000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-3.2999627319,-3.2999627319
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-20 00:00,2022-06-20 04:00,-5.7795197587,2022-06-20 00:00,0.0100000000,0.0170100000,funding_high,-0.0039406000,0.0100000000,0.0000000000,0.1857585673,0.1857585673
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-22 00:00,2022-06-22 04:00,-4.8378387347,2022-06-22 00:00,-0.0184740000,-0.0344580000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-2.4505310248,-2.4505310248
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-25 12:00,2022-06-25 16:00,-4.8957402233,2022-06-25 08:00,0.0006690000,0.0112090000,funding_neutral,-0.0039406000,0.0100000000,0.0041340000,1.2465880701,1.2424540701
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-27 12:00,2022-06-27 16:00,-3.9964853086,2022-06-27 08:00,-0.0052120000,-0.0107520000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0057940000,-1.0897876407,-1.0839936407
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-06-28 12:00,2022-06-28 16:00,-5.7428282955,2022-06-28 08:00,-0.0116070000,-0.0175670000,funding_low_or_negative,-0.0039406000,0.0100000000,-0.0104390000,-3.0695750617,-3.0591360617
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-05 08:00,2022-07-05 12:00,-5.5522127190,2022-07-05 08:00,-0.0073500000,-0.0105050000,funding_low_or_negative,-0.0039406000,0.0100000000,0.0000000000,-0.3242449414,-0.3242449414
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-11 20:00,2022-07-12 00:00,-5.6426714602,2022-07-11 16:00,0.0061410000,0.0261410000,funding_neutral,-0.0039406000,0.0100000000,-0.0002610000,0.6264002585,0.6266612585
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-12 16:00,2022-07-12 20:00,-3.7526738041,2022-07-12 16:00,0.0008500000,-0.0027760000,funding_neutral,-0.0039406000,0.0100000000,0.0000000000,-0.8227990957,-0.8227990957
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-15 20:00,2022-07-16 00:00,-3.8334964380,2022-07-15 16:00,0.0027870000,0.0227870000,funding_neutral,-0.0039406000,0.0100000000,0.0077450000,-0.4023071002,-0.4100521002
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-18 16:00,2022-07-18 20:00,-5.5144510285,2022-07-18 16:00,0.0100000000,0.0249560000,funding_high,-0.0039406000,0.0100000000,0.0000000000,8.3341648101,8.3341648101
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-20 16:00,2022-07-20 20:00,-4.8338226617,2022-07-20 16:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,-2.7450403935,-2.7450403935
SOLUSDT,lower,5pct,-3.7212992607,1,4,2022-07-21 00:00,2022-07-21 04:00,-4.9242216853,2022-07-21 00:00,0.0100000000,0.0300000000,funding_high,-0.0039406000,0.0100000000,0.0000000000,2.5411506743,2.5411506743
