symbol,oi_timestamp,oi_time_ms,open_interest_contracts,open_interest_value_usdt,cmc_circulating_supply
SOLUSDT,2026-05-13 08:00:00,1778659200000,11625022.9199999999,1105423429.4628000259,577882684.3144371510
SOLUSDT,2026-05-13 12:00:00,1778673600000,11570912.9800000004,1090847845.8355445862,577882684.3144371510
SOLUSDT,2026-05-13 16:00:00,1778688000000,10407783.6600000001,940655487.1907999516,577882684.3144371510
SOLUSDT,2026-05-13 20:00:00,1778702400000,10574975.8800000008,961265307.4919999838,577882684.3144371510
SOLUSDT,2026-05-14 00:00:00,1778716800000,10501780.3000000007,956883556.4264515638,577882684.3144371510
SOLUSDT,2026-05-14 04:00:00,1778731200000,10425059.1199999992,937004313.7056000233,578001477.2351499796
SOLUSDT,2026-05-14 08:00:00,1778745600000,10397976.9399999995,944448245.4601999521,578001477.2351499796
SOLUSDT,2026-05-14 12:00:00,1778760000000,10413869.6899999995,943392455.2171000242,578001477.2351499796
SOLUSDT,2026-05-14 16:00:00,1778774400000,10271667.5899999999,956439047.1875789165,578001477.2351499796
SOLUSDT,2026-05-14 20:00:00,1778788800000,10171534.6600000001,944528708.5276000500,578001477.2351499796
SOLUSDT,2026-05-15 00:00:00,1778803200000,10133470.1600000001,933393936.4376000166,578001477.2351499796
SOLUSDT,2026-05-15 04:00:00,1778817600000,10232246.8000000007,941391552.4625821114,578000779.6225523949
SOLUSDT,2026-05-15 08:00:00,1778832000000,10357595.4600000009,948341440.3176000118,578000779.6225523949
SOLUSDT,2026-05-15 12:00:00,1778846400000,10430578.3200000003,951468567.1096943617,578000779.6225523949
SOLUSDT,2026-05-15 16:00:00,1778860800000,10335206.3200000003,919833362.4800000191,578000779.6225523949
SOLUSDT,2026-05-15 20:00:00,1778875200000,10300393.3100000005,920550529.1209080219,578000779.6225523949
SOLUSDT,2026-05-16 00:00:00,1778889600000,10285589.1400000006,917474551.2879999876,578000779.6225523949
SOLUSDT,2026-05-16 04:00:00,1778904000000,10328918.4900000002,919461819.3091683388,578119583.4727584124
SOLUSDT,2026-05-16 08:00:00,1778918400000,10319497.0199999996,902134787.9279663563,578119583.4727584124
SOLUSDT,2026-05-16 12:00:00,1778932800000,9925545.4499999993,854039392.7915910482,578119583.4727584124
SOLUSDT,2026-05-16 16:00:00,1778947200000,10042451.6300000008,867927761.6584812403,578119583.4727584124
SOLUSDT,2026-05-16 20:00:00,1778961600000,10023649.6300000008,868549240.4394999743,578119583.4727584124
SOLUSDT,2026-05-17 00:00:00,1778976000000,9981854.0999999996,863417611.6607836485,578119583.4727584124
SOLUSDT,2026-05-17 04:00:00,1778990400000,9989478.6500000004,863810405.8037453890,578162793.7591739893
SOLUSDT,2026-05-17 08:00:00,1779004800000,9951998.0399999991,865027669.6368000507,578162793.7591739893
SOLUSDT,2026-05-17 12:00:00,1779019200000,9880182.8100000005,858074035.8629846573,578162793.7591739893
SOLUSDT,2026-05-17 16:00:00,1779033600000,9918241.8599999994,856951133.6513013840,578162793.7591739893
SOLUSDT,2026-05-17 20:00:00,1779048000000,9844164.3100000005,853940796.0506938696,578162793.7591739893
SOLUSDT,2026-05-18 00:00:00,1779062400000,9546652.9700000007,813183899.9845999479,578162793.7591739893
SOLUSDT,2026-05-18 04:00:00,1779076800000,9664970.2300000004,819589475.5039999485,578281615.0461487770
SOLUSDT,2026-05-18 08:00:00,1779091200000,9757332.4499999993,826543631.8394999504,578281615.0461487770
SOLUSDT,2026-05-18 12:00:00,1779105600000,9718577.9499999993,825398825.2934999466,578281615.0461487770
SOLUSDT,2026-05-18 16:00:00,1779120000000,9793177.0299999993,824198676.9022915363,578281615.0461487770
SOLUSDT,2026-05-18 20:00:00,1779134400000,9698875.2599999998,823942574.2917548418,578281615.0461487770
SOLUSDT,2026-05-19 00:00:00,1779148800000,9631656.2300000004,821926105.4665000439,578281615.0461487770
SOLUSDT,2026-05-19 04:00:00,1779163200000,9618200.8900000006,817800659.7088289261,578278054.4388169050
SOLUSDT,2026-05-19 08:00:00,1779177600000,9593930.4199999999,819705415.0848000050,578278054.4388169050
SOLUSDT,2026-05-19 12:00:00,1779192000000,9669477.6600000001,815393310.8759270906,578278054.4388169050
SOLUSDT,2026-05-19 16:00:00,1779206400000,9696432.6400000006,817603200.2048000097,578278054.4388169050
SOLUSDT,2026-05-19 20:00:00,1779220800000,9661209.1699999999,814477331.3784729242,578278054.4388169050
SOLUSDT,2026-05-20 00:00:00,1779235200000,9638955.6199999992,812082010.9850000143,578278054.4388169050
SOLUSDT,2026-05-20 04:00:00,1779249600000,9707230.1199999992,815795619.2848000526,577790356.3122960329
SOLUSDT,2026-05-20 08:00:00,1779264000000,9696886.3900000006,821430584.7005198002,577790356.3122960329
SOLUSDT,2026-05-20 12:00:00,1779278400000,9708867.9700000007,821924861.5779598951,577790356.3122960329
SOLUSDT,2026-05-20 16:00:00,1779292800000,10260638.9499999993,881286279.4155000448,577790356.3122960329
SOLUSDT,2026-05-20 20:00:00,1779307200000,10182887.4299999997,876976819.2853221893,577790356.3122960329
SOLUSDT,2026-05-21 00:00:00,1779321600000,10176842.1500000004,876429645.9579999447,577790356.3122960329
SOLUSDT,2026-05-21 04:00:00,1779336000000,10174093.6500000004,883213069.7565000057,577862324.6061136723
SOLUSDT,2026-05-21 08:00:00,1779350400000,10213359.6600000001,884466551.6028052568,577862324.6061136723
SOLUSDT,2026-05-21 12:00:00,1779364800000,10254030.3699999992,877129757.8497999907,577862324.6061136723
SOLUSDT,2026-05-21 16:00:00,1779379200000,10180772.0399999991,879822319.6967999935,577862324.6061136723
SOLUSDT,2026-05-21 20:00:00,1779393600000,10330301.5199999996,907103776.4711999893,577862324.6061136723
SOLUSDT,2026-05-22 00:00:00,1779408000000,10306854.0199999996,899994493.0263999701,577862324.6061136723
SOLUSDT,2026-05-22 04:00:00,1779422400000,10253837.1799999997,891981296.2882000208,577981039.6716140509
SOLUSDT,2026-05-22 08:00:00,1779436800000,10278872.0500000007,893580455.7106817961,577981039.6716140509
SOLUSDT,2026-05-22 12:00:00,1779451200000,10241656.8800000008,893952422.5093994141,577981039.6716140509
SOLUSDT,2026-05-22 16:00:00,1779465600000,10421556.9900000002,903808285.4154142141,577981039.6716140509
SOLUSDT,2026-05-22 20:00:00,1779480000000,10226833.9600000009,864269737.9595999718,577981039.6716140509
SOLUSDT,2026-05-23 00:00:00,1779494400000,10215857.8499999996,861503292.4904999733,577981039.6716140509
SOLUSDT,2026-05-23 04:00:00,1779508800000,10147213.5199999996,858860152.3328000307,577980342.8017888069
SOLUSDT,2026-05-23 08:00:00,1779523200000,10040678.9800000004,825142998.5764000416,577980342.8017888069
SOLUSDT,2026-05-23 12:00:00,1779537600000,10151088.1099999994,834476151.6957265139,577980342.8017888069
SOLUSDT,2026-05-23 16:00:00,1779552000000,10148853.3900000006,853040636.4385938644,577980342.8017888069
SOLUSDT,2026-05-23 20:00:00,1779566400000,10050403.3300000001,853317542.5930017233,577980342.8017888069
SOLUSDT,2026-05-24 00:00:00,1779580800000,10048633.5000000000,861167890.9500000477,577980342.8017888069
SOLUSDT,2026-05-24 04:00:00,1779595200000,9988456.1400000006,857009536.8120000362,578099281.3549519777
SOLUSDT,2026-05-24 08:00:00,1779609600000,9691437.0899999999,833754332.8526999950,578099281.3549519777
SOLUSDT,2026-05-24 12:00:00,1779624000000,9623676.6899999995,833602874.8877999783,578099281.3549519777
SOLUSDT,2026-05-24 16:00:00,1779638400000,9586085.9499999993,817255142.0217533112,578099281.3549519777
SOLUSDT,2026-05-24 20:00:00,1779652800000,9448827.0500000007,806079435.6354999542,578099281.3549519777
SOLUSDT,2026-05-25 00:00:00,1779667200000,9343728.3200000003,796179090.1471999884,578099281.3549519777
SOLUSDT,2026-05-25 04:00:00,1779681600000,9439069.5700000003,801278975.6201202869,578098600.5548875332
SOLUSDT,2026-05-25 08:00:00,1779696000000,9412749.1899999995,808743410.4048000574,578098600.5548875332
SOLUSDT,2026-05-25 12:00:00,1779710400000,9430945.7100000009,808517391.0778057575,578098600.5548875332
SOLUSDT,2026-05-25 16:00:00,1779724800000,9457277.5800000001,815217327.3960000277,578098600.5548875332
SOLUSDT,2026-05-25 20:00:00,1779739200000,9486422.3900000006,812093590.5356681347,578098600.5548875332
SOLUSDT,2026-05-26 00:00:00,1779753600000,9489351.2200000007,806615918.9209862947,578098600.5548875332
SOLUSDT,2026-05-26 04:00:00,1779768000000,9467896.5500000007,796789764.2776122093,578217120.3840982914
SOLUSDT,2026-05-26 08:00:00,1779782400000,9435915.3499999996,795575073.9617598057,578217120.3840982914
SOLUSDT,2026-05-26 12:00:00,1779796800000,9339760.9700000007,795560839.4246000051,578217120.3840982914
SOLUSDT,2026-05-26 16:00:00,1779811200000,9246149.9600000009,780741430.8780130148,578217120.3840982914
SOLUSDT,2026-05-26 20:00:00,1779825600000,9439714.7899999991,790104127.9229999781,578217120.3840982914
SOLUSDT,2026-05-27 00:00:00,1779840000000,9477141.9399999995,792828006.3212444782,578217120.3840982914
SOLUSDT,2026-05-27 04:00:00,1779854400000,9513427.0600000005,795166495.0456110239,578224811.3029109240
SOLUSDT,2026-05-27 08:00:00,1779868800000,9470358.5099999998,797120075.7867000103,578224811.3029109240
SOLUSDT,2026-05-27 12:00:00,1779883200000,9440687.1799999997,791884840.6584000587,578224811.3029109240
SOLUSDT,2026-05-27 16:00:00,1779897600000,9578005.9800000004,808383704.7120000124,578224811.3029109240
SOLUSDT,2026-05-27 20:00:00,1779912000000,9466097.1500000004,794110889.9134999514,578224811.3029109240
SOLUSDT,2026-05-28 00:00:00,1779926400000,9424372.3499999996,776362686.8838226795,578224811.3029109240
SOLUSDT,2026-05-28 04:00:00,1779940800000,9617078.5800000001,775805036.0104238987,578343451.8397753239
SOLUSDT,2026-05-28 08:00:00,1779955200000,9783229.5099999998,794393175.9343683720,578343451.8397753239
SOLUSDT,2026-05-28 12:00:00,1779969600000,9827366.2799999993,794346016.4124000072,578343451.8397753239
SOLUSDT,2026-05-28 16:00:00,1779984000000,9803502.7400000002,795162107.2414000034,578343451.8397753239
SOLUSDT,2026-05-28 20:00:00,1779998400000,9623171.5000000000,790351075.2949999571,578343451.8397753239
SOLUSDT,2026-05-29 00:00:00,1780012800000,9509743.1699999999,780464621.9618999958,578343451.8397753239
SOLUSDT,2026-05-29 04:00:00,1780027200000,9547156.3300000001,778952484.9646999836,578334399.7974596024
SOLUSDT,2026-05-29 08:00:00,1780041600000,9454614.3900000006,777170430.8880429268,578334399.7974596024
SOLUSDT,2026-05-29 12:00:00,1780056000000,9500388.9199999999,776466786.4315999746,578334399.7974596024
