candidate_id,candidate_label,source_phase,symbol,shock_side,shock_level,direction,vol_regime_filter,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,entry_timestamp,exit_timestamp,signal_return_pct,vol_regime,vol20_pct,signal_close,entry_open,exit_close,forward_low,forward_high,entry_gap_pct,close_to_close_return_pct,next_open_return_pct,mae_pct,mfe_pct
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-09 08:00,2022-11-09 12:00,2022-11-11 08:00,-2.3442785421,Q5_high,1.6840300401,17818.0800000000,17817.0700000000,17350.7000000000,15588.0000000000,18199.0000000000,-0.0056685604,-2.6580820730,-2.6524135126,-13.3655599050,2.1209660992
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-09 12:00,2022-11-09 16:00,2022-11-11 12:00,-4.0195299597,Q5_high,1.8143642257,17116.0800000000,17119.6100000000,16871.2700000000,15588.0000000000,18199.0000000000,0.0206217547,-1.4406197244,-1.4612414791,-9.3723202604,6.1142057438
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-09 16:00,2022-11-09 20:00,2022-11-11 16:00,-1.9554190052,Q5_high,1.7954362773,16784.6400000000,16784.6400000000,16849.1700000000,15588.0000000000,18199.0000000000,0.0000000000,0.3837214944,0.3837214944,-7.3962795004,8.0902465037
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-09 20:00,2022-11-10 00:00,2022-11-11 20:00,-5.2711510103,Q5_high,1.9918604674,15922.8100000000,15922.6800000000,17070.3100000000,15754.2600000000,18199.0000000000,-0.0008164421,6.9588024779,6.9596189200,-1.0633703067,13.3622139561
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-10 08:00,2022-11-10 12:00,2022-11-12 08:00,-2.1390470427,Q5_high,2.3277622871,16397.5700000000,16399.0300000000,16866.9200000000,16361.6000000000,18199.0000000000,0.0089033619,2.8221154155,2.8132120536,-0.2285060836,10.4144460779
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-11 00:00,2022-11-11 04:00,2022-11-13 00:00,-3.0986227325,Q5_high,2.9678123802,17064.1200000000,17064.1200000000,16914.6000000000,16361.6000000000,17544.9000000000,0.0000000000,-0.8800859190,-0.8800859190,-4.2040887590,2.7785295896
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2022-11-11 12:00,2022-11-11 16:00,2022-11-13 12:00,-2.8020676111,Q5_high,3.0530483723,16871.2700000000,16871.2700000000,16580.7900000000,16435.2300000000,17148.9600000000,0.0000000000,-1.7367378949,-1.7367378949,-2.6184973747,1.6325355084
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-01-21 20:00,2023-01-22 00:00,2023-01-23 20:00,-2.1709898797,Q5_high,1.4760493107,22775.9500000000,22783.6400000000,22915.0600000000,22309.3800000000,23173.9800000000,0.0337579863,0.6089181650,0.5751601787,-2.1035516713,1.6987362995
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-02-16 20:00,2023-02-17 00:00,2023-02-18 20:00,-5.6103992698,Q5_high,1.8611206155,23518.7100000000,23522.7900000000,24628.4600000000,23346.4900000000,25014.0600000000,0.0173463857,4.6106410215,4.5932946358,-0.7523086828,6.1468328336
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-03-14 16:00,2023-03-14 20:00,2023-03-16 16:00,-3.3750575917,Q5_high,2.5701727523,25041.2300000000,25068.8700000000,24949.9300000000,23841.0000000000,25172.4300000000,0.1103170930,-0.3652649849,-0.4755820779,-5.0220049735,0.4122510630
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-03-20 00:00,2023-03-20 04:00,2023-03-22 00:00,-2.5085109675,Q5_high,1.5864044289,27265.9400000000,27268.6700000000,28143.1000000000,27140.0000000000,28461.2200000000,0.0100119906,3.1663904868,3.1563784963,-0.4729769718,4.2804034801
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-03-22 16:00,2023-03-22 20:00,2023-03-24 16:00,-6.9295732242,Q5_high,2.1201548568,26681.4900000000,26683.9500000000,27827.8300000000,26603.5400000000,28751.3300000000,0.0092194499,4.2066532523,4.1974338024,-0.3017971424,7.4621765979
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-03-24 08:00,2023-03-24 12:00,2023-03-26 08:00,-2.0367513905,Q5_high,2.0365890793,27699.2800000000,27699.1400000000,27853.4900000000,27016.0800000000,28254.9900000000,-0.0005054296,0.5551852630,0.5556906925,-2.4969121493,1.9868713382
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-04-26 16:00,2023-04-26 20:00,2023-04-28 16:00,-6.6963518708,Q5_high,1.9106568733,27883.4600000000,27888.0200000000,29329.0800000000,27249.0000000000,29896.4400000000,0.0163524440,5.0545833805,5.0382309365,-2.3180382744,6.9542203831
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-08-31 16:00,2023-08-31 20:00,2023-09-02 16:00,-2.8305281810,Q5_high,1.5286750963,26165.0400000000,26154.6100000000,25852.4000000000,25355.1200000000,26179.8800000000,-0.0398702978,-1.2020728611,-1.1622025633,-3.1044783574,0.0965711215
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2023-10-24 12:00,2023-10-24 16:00,2023-10-26 12:00,-2.4204833560,Q5_high,1.5426010313,33690.0000000000,33693.7400000000,34063.0000000000,33433.8800000000,35000.0000000000,0.0111006008,1.1010693796,1.0899687788,-0.7742306314,3.8035998063
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-05 16:00,2024-03-05 20:00,2024-03-07 16:00,-10.9207855147,Q5_high,2.7189697409,60000.0000000000,59957.3000000000,67547.7600000000,59775.4300000000,67901.1400000000,-0.0711920022,11.8490341013,11.9202261034,-0.3037935239,12.4420181619
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-15 00:00,2024-03-15 04:00,2024-03-17 00:00,-4.5704358943,Q5_high,1.5079428375,68199.8700000000,68199.8300000000,66466.3900000000,64700.0000000000,70600.0000000000,-0.0000586512,-2.5746252326,-2.5745665814,-5.2680870671,3.4588072322
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-16 16:00,2024-03-16 20:00,2024-03-18 16:00,-1.9680896743,Q5_high,1.5919924740,67009.9900000000,66957.9400000000,66957.3800000000,64572.5300000000,68868.5800000000,-0.0777051681,-0.0785415175,-0.0008363494,-3.6275572919,2.8135389715
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-16 20:00,2024-03-17 00:00,2024-03-18 20:00,-2.5014037966,Q5_high,1.6581145743,65354.5900000000,65269.9400000000,67562.8700000000,64572.5300000000,68868.5800000000,-0.1296081400,3.3230897007,3.4526978407,-1.0742505235,5.3668457399
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-19 20:00,2024-03-20 00:00,2024-03-21 20:00,-3.7521593903,Q5_high,1.6604051194,62057.4400000000,61920.4900000000,65513.1300000000,60802.5100000000,68045.5200000000,-0.2209265080,5.4190172801,5.6399437881,-1.8220071672,9.4325750298
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-21 16:00,2024-03-21 20:00,2024-03-23 16:00,-1.9862942309,Q5_high,1.8309423087,65269.7200000000,65224.0400000000,64800.0000000000,62339.4900000000,66535.6500000000,-0.0700110133,-0.7222619407,-0.6522509273,-4.5233019269,1.9909781611
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-03-22 08:00,2024-03-22 12:00,2024-03-24 08:00,-2.9977494624,Q5_high,1.8489497488,64196.6400000000,64182.2800000000,65226.7600000000,62339.4900000000,65961.3800000000,-0.0223712741,1.5918941300,1.6142654041,-2.9132066774,2.7342259107
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-04-15 12:00,2024-04-15 16:00,2024-04-17 12:00,-1.9763546998,Q5_high,1.6304139642,64579.2100000000,64597.8200000000,60324.9400000000,59900.0000000000,64884.8000000000,0.0288131723,-6.8146915468,-6.8435047191,-7.5504158968,0.4432725719
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-04-15 16:00,2024-04-15 20:00,2024-04-17 16:00,-1.9129705233,Q5_high,1.6502881975,63355.5700000000,63285.1600000000,61210.0000000000,59723.9400000000,64884.8000000000,-0.1111964646,-3.4452252270,-3.3340287623,-5.7917917444,2.4962527321
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-04-16 12:00,2024-04-16 16:00,2024-04-18 12:00,-1.9473290006,Q5_high,1.5082102822,61824.7500000000,61902.6500000000,63539.7900000000,59723.9400000000,64884.8000000000,0.1259220032,2.7362554104,2.6103334072,-3.5830044717,4.7050400048
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-04-17 12:00,2024-04-17 16:00,2024-04-19 12:00,-3.8274624211,Q5_high,1.4983807400,60324.9400000000,60324.9400000000,64348.3000000000,59631.6400000000,65472.4800000000,0.0000000000,6.4564898769,6.4564898769,-1.1559311207,8.1884284783
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-04-19 00:00,2024-04-19 04:00,2024-04-21 00:00,-2.6166103745,Q5_high,1.5638070175,61824.2500000000,61824.2400000000,65187.1400000000,61791.3600000000,65662.7600000000,-0.0000161749,5.2966527896,5.2966689644,-0.0531971705,6.0236425344
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-05-01 04:00,2024-05-01 08:00,2024-05-03 04:00,-4.7950606277,Q5_high,1.6081847711,57433.5700000000,57527.2700000000,59203.3900000000,56603.1500000000,60000.0000000000,0.1630120670,3.0349828187,2.8719707517,-1.6194458876,4.2085465975
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-05 00:00,2024-08-05 04:00,2024-08-07 00:00,-7.3822020704,Q5_high,2.0483068170,54017.8900000000,53985.2900000000,56899.9100000000,49633.0200000000,57274.0900000000,-0.0603685947,5.1978471415,5.2582157361,-8.4055264007,5.9136737908
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-05 04:00,2024-08-05 08:00,2024-08-07 04:00,-2.5517434144,Q5_high,1.8766183679,52656.9300000000,52730.3800000000,56892.7400000000,49633.0200000000,57274.0900000000,0.1393906190,7.7369886875,7.5975980684,-6.0535422000,8.2656579915
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-05 08:00,2024-08-05 12:00,2024-08-07 08:00,-2.4933716285,Q5_high,1.9026185229,51360.2300000000,51232.6200000000,56995.1100000000,49633.0200000000,57683.4800000000,-0.2487699012,10.4101337116,10.6589036128,-3.1720100512,11.8594385475
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-07 16:00,2024-08-07 20:00,2024-08-09 16:00,-2.1755967854,Q5_high,2.7119955841,54869.0800000000,54865.5400000000,60661.7500000000,54556.3900000000,62710.8600000000,-0.0064519292,10.0363367142,10.0427886434,-0.5650619078,13.3649173648
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-15 16:00,2024-08-15 20:00,2024-08-17 16:00,-4.3780639411,Q5_high,1.5249298756,57109.0500000000,57096.4500000000,59503.4800000000,56125.5200000000,59788.8600000000,-0.0220654873,4.1072200263,4.1292855136,-1.7151332048,4.6077412877
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-08-30 12:00,2024-08-30 16:00,2024-09-01 12:00,-2.2029268118,Q5_high,1.4935490180,58121.9000000000,58121.8600000000,58196.3800000000,57400.0000000000,59455.2000000000,-0.0000688209,0.1280624338,0.1281312547,-1.2497537617,2.2681246830
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-11-13 16:00,2024-11-13 20:00,2024-11-15 16:00,-2.2391674530,Q5_high,1.9065844931,90500.6800000000,90180.7000000000,90300.0000000000,86735.7900000000,91708.3000000000,-0.3541929274,-0.2219904067,0.1322025207,-3.8948833841,1.6797452491
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-11-14 12:00,2024-11-14 16:00,2024-11-16 12:00,-4.0579352226,Q5_high,2.1572875062,87912.9000000000,88087.6500000000,90303.8600000000,86735.7900000000,91779.8100000000,0.1985789902,2.6833654308,2.4847864406,-1.5465740129,4.1059997293
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-11-14 20:00,2024-11-15 00:00,2024-11-16 20:00,-2.3325689470,Q5_high,2.2051453543,87313.6500000000,87318.8300000000,90592.6300000000,87067.4000000000,91779.8100000000,0.0059324588,3.6866055150,3.6806730562,-0.2883601236,4.9826206197
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-12-20 08:00,2024-12-20 12:00,2024-12-22 08:00,-5.1789754799,Q5_high,1.5293729077,92839.3400000000,92733.7200000000,97141.5800000000,92324.1500000000,99486.5900000000,-0.1138311902,4.5299029593,4.6437341495,-0.4426406386,7.0290700738
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2024-12-23 12:00,2024-12-23 16:00,2024-12-25 12:00,-2.8330434193,Q5_high,1.8413387113,93323.7500000000,93265.6500000000,98530.3300000000,92597.4500000000,99403.6700000000,-0.0622757797,5.4289788905,5.4912546702,-0.7190269385,6.3737161650
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-01-20 12:00,2025-01-20 16:00,2025-01-22 12:00,-3.4107604148,Q5_high,1.9790872489,104716.5800000000,105175.4900000000,104591.5500000000,100252.0900000000,107098.9300000000,0.4372825817,-0.1194698122,-0.5567523939,-4.7942374518,1.8122698373
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-02-04 04:00,2025-02-04 08:00,2025-02-06 04:00,-2.0365343877,Q5_high,1.6694869135,98555.3100000000,98464.5100000000,98235.0000000000,96192.6200000000,100628.6800000000,-0.0921734741,-0.3255346088,-0.2333611346,-2.3343539132,2.1741127814
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-02-28 00:00,2025-02-28 04:00,2025-03-02 00:00,-5.4043065458,Q5_high,1.8865459676,80378.2700000000,80378.2600000000,85806.8500000000,78369.4000000000,86558.5100000000,-0.0000124412,6.5354974114,6.5355098526,-2.5310196566,7.4076859846
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-03 12:00,2025-03-03 16:00,2025-03-05 12:00,-2.5973094992,Q5_high,1.9292018334,90280.4600000000,90279.2000000000,88522.8000000000,81583.3600000000,90911.0100000000,-0.0013956606,-1.9660901243,-1.9646944637,-10.1281770983,0.6974025371
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-03 16:00,2025-03-03 20:00,2025-03-05 16:00,-5.2068221592,Q5_high,2.3154049149,85700.0000000000,85689.8100000000,89899.9600000000,81583.3600000000,90856.1300000000,-0.0118910220,4.7844670935,4.7963581155,-4.9108595777,5.8543351040
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-04 00:00,2025-03-04 04:00,2025-03-06 00:00,-2.6464724365,Q5_high,2.2344034111,84039.0000000000,83972.5300000000,91613.3900000000,81583.3600000000,91914.2100000000,-0.0791255260,8.6296463226,8.7087718486,-2.8864401943,9.0365920451
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-06 16:00,2025-03-06 20:00,2025-03-08 16:00,-2.5821959492,Q5_high,2.3652709050,88602.3100000000,88558.9600000000,86439.1800000000,84805.0500000000,91173.9600000000,-0.0489384625,-2.4716884261,-2.4227499636,-4.3313451969,2.9100785113
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-07 00:00,2025-03-07 04:00,2025-03-09 00:00,-3.5429113349,Q5_high,2.1560149571,86858.4300000000,86829.0000000000,86175.2400000000,85368.9000000000,90987.1000000000,-0.0338884631,-0.7896654450,-0.7557769820,-1.6958801399,4.6777070977
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-03-13 12:00,2025-03-13 16:00,2025-03-15 12:00,-2.0515431054,Q5_high,1.5297889703,81299.9500000000,81288.8400000000,84416.9500000000,80000.0000000000,85248.4200000000,-0.0136663789,3.7622809275,3.7759473064,-1.5982103085,4.7560844509
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-04-02 20:00,2025-04-03 00:00,2025-04-04 20:00,-4.9670209287,Q5_high,1.4647472177,82632.0100000000,82532.0000000000,83927.9200000000,81287.9500000000,84683.7900000000,-0.1211038800,1.5561199508,1.6772238308,-1.5188307837,2.5738105073
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-04-08 16:00,2025-04-08 20:00,2025-04-10 16:00,-2.2854080715,Q5_high,1.5877027651,76766.5300000000,76867.8500000000,79689.6500000000,74750.0000000000,83500.0000000000,0.1318975801,3.7370977511,3.6052001710,-2.7938501400,8.2758918186
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-04-09 00:00,2025-04-09 04:00,2025-04-11 00:00,-1.9041957787,Q5_high,1.6033177496,75143.0000000000,75127.6000000000,80842.3200000000,75095.6900000000,83500.0000000000,-0.0204963580,7.3107625966,7.3312589546,-0.0424834265,10.5658630615
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-04-09 08:00,2025-04-09 12:00,2025-04-11 08:00,-2.0458819880,Q5_high,1.8512152720,76208.2900000000,76116.5700000000,82130.4500000000,76079.6700000000,83500.0000000000,-0.1204268444,7.4838587430,7.6042855874,-0.0484900294,9.2580650875
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-04-10 12:00,2025-04-10 16:00,2025-04-12 12:00,-4.0181813074,Q5_high,2.3269609648,78682.8800000000,78822.8700000000,85041.7900000000,78500.5700000000,85297.5700000000,0.1777586366,7.7717185914,7.5939599548,-0.4097297274,7.8942783219
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-11-20 16:00,2025-11-20 20:00,2025-11-22 16:00,-3.4985758849,Q5_high,1.4885478171,86801.9500000000,87097.4800000000,84545.4400000000,80811.3800000000,88348.6900000000,0.3398864326,-2.6339945546,-2.9738809872,-7.4910153984,1.4263420087
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2025-11-21 08:00,2025-11-21 12:00,2025-11-23 08:00,-2.1210642528,Q5_high,1.4879761623,82507.5600000000,82507.8600000000,86130.5700000000,80811.3800000000,86860.7400000000,0.0003636024,4.2974475176,4.2970839153,-2.0775764336,5.1412584997
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-03 16:00,2026-02-03 20:00,2026-02-05 16:00,-4.0158639949,Q5_high,1.5532184607,75051.4300000000,75144.5000000000,65297.1000000000,65222.4000000000,76952.6500000000,0.1239314699,-13.9225986979,-14.0465301679,-14.1609958349,2.3777371077
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-05 12:00,2026-02-05 16:00,2026-02-07 12:00,-4.1444048802,Q5_high,1.6062372638,67495.9400000000,67444.1000000000,69123.8000000000,60075.4900000000,71904.0000000000,-0.0768341295,2.3831651915,2.4599993210,-11.5697168566,6.4032789377
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-05 16:00,2026-02-05 20:00,2026-02-07 16:00,-3.3119823039,Q5_high,1.6414906557,65297.1000000000,65312.6500000000,69342.7300000000,60075.4900000000,71904.0000000000,0.0238113924,6.0113685813,5.9875571889,-8.3583800747,9.6146157196
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-05 20:00,2026-02-06 00:00,2026-02-07 20:00,-3.9723869712,Q5_high,1.6801173399,62754.0900000000,63049.1000000000,69310.3800000000,60075.4900000000,71904.0000000000,0.4690032753,9.9370923359,9.4680890606,-4.8311849863,13.1418108079
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-07 04:00,2026-02-07 08:00,2026-02-09 04:00,-3.9930526026,Q5_high,2.3411690472,68150.3300000000,68040.2700000000,70481.3800000000,67698.1300000000,72250.8700000000,-0.1616264617,3.3632561068,3.5248825685,-0.5041178098,6.0044632669
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-02-09 08:00,2026-02-09 12:00,2026-02-11 08:00,-2.2985459764,Q5_high,1.7531766317,68879.8100000000,68904.5200000000,67054.4100000000,66396.6600000000,71081.7700000000,0.0358676495,-2.6858722318,-2.7217398813,-3.7075024178,3.1109126306
BTCUSDT_lower5_Q5_high_h48,BTC Q5 48H,phase3_lower5_Q5_best,BTCUSDT,lower,5pct,long,Q5_high,-1.8987744291,12,48,2026-03-06 12:00,2026-03-06 16:00,2026-03-08 12:00,-2.4819991915,Q5_high,1.5235013406,68506.2000000000,68517.1100000000,67194.4200000000,66581.6700000000,68779.8000000000,0.0159242979,-1.9334043754,-1.9493286733,-2.8654180660,0.3826602078
ETHUSDT_lower5_Q5_high_h72,ETH Q5 72H,phase3_lower5_Q5_best,ETHUSDT,lower,5pct,long,Q5_high,-2.5346979200,18,72,2020-09-02 08:00,2020-09-02 12:00,2020-09-05 08:00,-5.5226663773,Q5_high,2.1051458365,441.8800000000,441.8500000000,356.0100000000,347.4200000000,450.7000000000,-0.0067894040,-21.6079531659,-21.6011637619,-24.0436035290,1.9831471733
ETHUSDT_lower5_Q5_high_h72,ETH Q5 72H,phase3_lower5_Q5_best,ETHUSDT,lower,5pct,long,Q5_high,-2.5346979200,18,72,2020-09-03 08:00,2020-09-03 12:00,2020-09-06 08:00,-3.3137033788,Q5_high,2.2417774143,422.6500000000,422.6800000000,354.6000000000,308.4200000000,425.6500000000,0.0070978198,-17.5554019735,-17.5624997933,-31.5152901143,0.7002020757
